 Q11 Q12 Q21 Q22
 0.581666e-03 0.581666e-03 0.581666e-03 0.581666e-03
 0.570629e-03 0.570629e-03 0.570629e-03 0.570629e-03
 0.560068e-03 0.560068e-03 0.560068e-03 0.560068e-03
 0.549953e-03 0.549953e-03 0.549953e-03 0.549953e-03
 0.540259e-03 0.540259e-03 0.540259e-03 0.540259e-03
 0.530960e-03 0.530960e-03 0.530960e-03 0.530960e-03
 0.522034e-03 0.522034e-03 0.522034e-03 0.522034e-03
 0.513459e-03 0.513459e-03 0.513459e-03 0.513459e-03
 0.505216e-03 0.505216e-03 0.505216e-03 0.505216e-03
 0.497286e-03 0.497286e-03 0.497286e-03 0.497286e-03
 0.489652e-03 0.489652e-03 0.489652e-03 0.489652e-03
 0.482299e-03 0.482299e-03 0.482299e-03 0.482299e-03
 0.475211e-03 0.475211e-03 0.475211e-03 0.475211e-03
 0.468375e-03 0.468375e-03 0.468375e-03 0.468375e-03
 0.461777e-03 0.461777e-03 0.461777e-03 0.461777e-03
 0.455407e-03 0.455407e-03 0.455407e-03 0.455407e-03
 0.449251e-03 0.449251e-03 0.449251e-03 0.449251e-03
 0.443300e-03 0.443300e-03 0.443300e-03 0.443300e-03
 0.437544e-03 0.437544e-03 0.437544e-03 0.437544e-03
 0.431973e-03 0.431973e-03 0.431973e-03 0.431973e-03
 0.426578e-03 0.426578e-03 0.426578e-03 0.426578e-03
 0.421352e-03 0.421352e-03 0.421352e-03 0.421352e-03
 0.416287e-03 0.416287e-03 0.416287e-03 0.416287e-03
 0.411374e-03 0.411374e-03 0.411374e-03 0.411374e-03
 0.406608e-03 0.406608e-03 0.406608e-03 0.406608e-03
 0.401982e-03 0.401982e-03 0.401982e-03 0.401982e-03
 0.397490e-03 0.397490e-03 0.397490e-03 0.397490e-03
 0.393125e-03 0.393125e-03 0.393125e-03 0.393125e-03
 0.388883e-03 0.388883e-03 0.388883e-03 0.388883e-03
 0.384758e-03 0.384758e-03 0.384758e-03 0.384758e-03
 0.380745e-03 0.380745e-03 0.380745e-03 0.380745e-03
 0.376841e-03 0.376841e-03 0.376841e-03 0.376841e-03
 0.373039e-03 0.373039e-03 0.373039e-03 0.373039e-03
 0.369337e-03 0.369337e-03 0.369337e-03 0.369337e-03
 0.365730e-03 0.365730e-03 0.365730e-03 0.365730e-03
 0.362215e-03 0.362215e-03 0.362215e-03 0.362215e-03
 0.358787e-03 0.358787e-03 0.358787e-03 0.358787e-03
 0.355444e-03 0.355444e-03 0.355444e-03 0.355444e-03
 0.352183e-03 0.352183e-03 0.352183e-03 0.352183e-03
 0.349000e-03 0.349000e-03 0.349000e-03 0.349000e-03
 0.345892e-03 0.345892e-03 0.345892e-03 0.345892e-03
 0.342857e-03 0.342857e-03 0.342857e-03 0.342857e-03
 0.339892e-03 0.339892e-03 0.339892e-03 0.339892e-03
 0.336995e-03 0.336995e-03 0.336995e-03 0.336995e-03
 0.334162e-03 0.334162e-03 0.334162e-03 0.334162e-03
 0.331393e-03 0.331393e-03 0.331393e-03 0.331393e-03
 0.328684e-03 0.328684e-03 0.328684e-03 0.328684e-03
 0.326034e-03 0.326034e-03 0.326034e-03 0.326034e-03
 0.323441e-03 0.323441e-03 0.323441e-03 0.323441e-03
 0.320902e-03 0.320902e-03 0.320902e-03 0.320902e-03
 0.318416e-03 0.318416e-03 0.318416e-03 0.318416e-03
 0.315982e-03 0.315982e-03 0.315982e-03 0.315982e-03
 0.313596e-03 0.313596e-03 0.313596e-03 0.313596e-03
 0.311259e-03 0.311259e-03 0.311259e-03 0.311259e-03
 0.308968e-03 0.308968e-03 0.308968e-03 0.308968e-03
 0.306722e-03 0.306722e-03 0.306722e-03 0.306722e-03
 0.304520e-03 0.304520e-03 0.304520e-03 0.304520e-03
 0.302360e-03 0.302360e-03 0.302360e-03 0.302360e-03
 0.300240e-03 0.300240e-03 0.300240e-03 0.300240e-03
 0.298161e-03 0.298161e-03 0.298161e-03 0.298161e-03
 0.296120e-03 0.296120e-03 0.296120e-03 0.296120e-03
 0.294116e-03 0.294116e-03 0.294116e-03 0.294116e-03
 0.292148e-03 0.292148e-03 0.292148e-03 0.292148e-03
 0.290216e-03 0.290216e-03 0.290216e-03 0.290216e-03
 0.288317e-03 0.288317e-03 0.288317e-03 0.288317e-03
 0.286452e-03 0.286452e-03 0.286452e-03 0.286452e-03
 0.284619e-03 0.284619e-03 0.284619e-03 0.284619e-03
 0.282818e-03 0.282818e-03 0.282818e-03 0.282818e-03
 0.281047e-03 0.281047e-03 0.281047e-03 0.281047e-03
 0.279305e-03 0.279305e-03 0.279305e-03 0.279305e-03
 0.277593e-03 0.277593e-03 0.277593e-03 0.277593e-03
 0.275908e-03 0.275908e-03 0.275908e-03 0.275908e-03
 0.274251e-03 0.274251e-03 0.274251e-03 0.274251e-03
 0.272621e-03 0.272621e-03 0.272621e-03 0.272621e-03
 0.271016e-03 0.271016e-03 0.271016e-03 0.271016e-03
 0.269437e-03 0.269437e-03 0.269437e-03 0.269437e-03
 0.267882e-03 0.267882e-03 0.267882e-03 0.267882e-03
 0.266351e-03 0.266351e-03 0.266351e-03 0.266351e-03
 0.264843e-03 0.264843e-03 0.264843e-03 0.264843e-03
 0.263359e-03 0.263359e-03 0.263359e-03 0.263359e-03
 0.261896e-03 0.261896e-03 0.261896e-03 0.261896e-03
 0.260455e-03 0.260455e-03 0.260455e-03 0.260455e-03
 0.259035e-03 0.259035e-03 0.259035e-03 0.259035e-03
 0.257636e-03 0.257636e-03 0.257636e-03 0.257636e-03
 0.256257e-03 0.256257e-03 0.256257e-03 0.256257e-03
 0.254898e-03 0.254898e-03 0.254898e-03 0.254898e-03
 0.253557e-03 0.253557e-03 0.253557e-03 0.253557e-03
 0.252236e-03 0.252236e-03 0.252236e-03 0.252236e-03
 0.250933e-03 0.250933e-03 0.250933e-03 0.250933e-03
 0.249647e-03 0.249647e-03 0.249647e-03 0.249647e-03
 0.248379e-03 0.248379e-03 0.248379e-03 0.248379e-03
 0.247129e-03 0.247129e-03 0.247129e-03 0.247129e-03
 0.245895e-03 0.245895e-03 0.245895e-03 0.245895e-03
 0.244677e-03 0.244677e-03 0.244677e-03 0.244677e-03
 0.243475e-03 0.243475e-03 0.243475e-03 0.243475e-03
 0.242289e-03 0.242289e-03 0.242289e-03 0.242289e-03
 0.241118e-03 0.241118e-03 0.241118e-03 0.241118e-03
 0.239962e-03 0.239962e-03 0.239962e-03 0.239962e-03
 0.238821e-03 0.238821e-03 0.238821e-03 0.238821e-03
 0.237694e-03 0.237694e-03 0.237694e-03 0.237694e-03
 0.236581e-03 0.236581e-03 0.236581e-03 0.236581e-03
 0.235481e-03 0.235481e-03 0.235481e-03 0.235481e-03
 0.234395e-03 0.234395e-03 0.234395e-03 0.234395e-03
 0.233323e-03 0.233323e-03 0.233323e-03 0.233323e-03
 0.232263e-03 0.232263e-03 0.232263e-03 0.232263e-03
 0.231216e-03 0.231216e-03 0.231216e-03 0.231216e-03
 0.230181e-03 0.230181e-03 0.230181e-03 0.230181e-03
 0.229159e-03 0.229159e-03 0.229159e-03 0.229159e-03
 0.228148e-03 0.228148e-03 0.228148e-03 0.228148e-03
 0.227149e-03 0.227149e-03 0.227149e-03 0.227149e-03
 0.226161e-03 0.226161e-03 0.226161e-03 0.226161e-03
 0.225185e-03 0.225185e-03 0.225185e-03 0.225185e-03
 0.224220e-03 0.224220e-03 0.224220e-03 0.224220e-03
 0.223265e-03 0.223265e-03 0.223265e-03 0.223265e-03
 0.222321e-03 0.222321e-03 0.222321e-03 0.222321e-03
 0.221387e-03 0.221387e-03 0.221387e-03 0.221387e-03
 0.220464e-03 0.220464e-03 0.220464e-03 0.220464e-03
 0.219551e-03 0.219551e-03 0.219551e-03 0.219551e-03
 0.218647e-03 0.218647e-03 0.218647e-03 0.218647e-03
 0.217753e-03 0.217753e-03 0.217753e-03 0.217753e-03
 0.216869e-03 0.216869e-03 0.216869e-03 0.216869e-03
 0.215994e-03 0.215994e-03 0.215994e-03 0.215994e-03
 0.215128e-03 0.215128e-03 0.215128e-03 0.215128e-03
 0.214271e-03 0.214271e-03 0.214271e-03 0.214271e-03
 0.213423e-03 0.213423e-03 0.213423e-03 0.213423e-03
 0.212583e-03 0.212583e-03 0.212583e-03 0.212583e-03
 0.116292e+04 0.116292e+04 0.116292e+04 0.116292e+04
 0.783479e+03 0.783479e+03 0.783479e+03 0.783479e+03
 0.472033e+03 0.472033e+03 0.472033e+03 0.472033e+03
 0.295040e+03 0.295040e+03 0.295040e+03 0.295040e+03
 0.193977e+03 0.193977e+03 0.193977e+03 0.193977e+03
 0.133373e+03 0.133373e+03 0.133373e+03 0.133373e+03
 0.952034e+02 0.952034e+02 0.952034e+02 0.952034e+02
 0.700914e+02 0.700914e+02 0.700914e+02 0.700914e+02
 0.529413e+02 0.529413e+02 0.529413e+02 0.529413e+02
 0.408569e+02 0.408569e+02 0.408569e+02 0.408569e+02
 0.321052e+02 0.321052e+02 0.321052e+02 0.321052e+02
 0.256242e+02 0.256242e+02 0.256242e+02 0.256242e+02
 0.207260e+02 0.207260e+02 0.207260e+02 0.207260e+02
 0.169598e+02 0.169598e+02 0.169598e+02 0.169598e+02
 0.140194e+02 0.140194e+02 0.140194e+02 0.140194e+02
 0.116946e+02 0.116946e+02 0.116946e+02 0.116946e+02
 0.983393e+01 0.983393e+01 0.983393e+01 0.983393e+01
 0.832790e+01 0.832790e+01 0.832790e+01 0.832790e+01
 0.709695e+01 0.709695e+01 0.709695e+01 0.709695e+01
 0.608326e+01 0.608326e+01 0.608326e+01 0.608326e+01
 0.524062e+01 0.524062e+01 0.524062e+01 0.524062e+01
 0.453606e+01 0.453606e+01 0.453606e+01 0.453606e+01
 0.394260e+01 0.394260e+01 0.394260e+01 0.394260e+01
 0.343955e+01 0.343955e+01 0.343955e+01 0.343955e+01
 0.301064e+01 0.301064e+01 0.301064e+01 0.301064e+01
 0.264333e+01 0.264333e+01 0.264333e+01 0.264333e+01
 0.232728e+01 0.232728e+01 0.232728e+01 0.232728e+01
 0.205401e+01 0.205401e+01 0.205401e+01 0.205401e+01
 0.181659e+01 0.181659e+01 0.181659e+01 0.181659e+01
 0.162577e+01 0.162577e+01 0.162577e+01 0.162577e+01
 0.145974e+01 0.145974e+01 0.145974e+01 0.145974e+01
 0.131443e+01 0.131443e+01 0.131443e+01 0.131443e+01
 0.118718e+01 0.118718e+01 0.118718e+01 0.118718e+01
 0.107502e+01 0.107502e+01 0.107502e+01 0.107502e+01
 0.976093e+00 0.976093e+00 0.976093e+00 0.976093e+00
 0.888440e+00 0.888440e+00 0.888440e+00 0.888440e+00
 0.810593e+00 0.810593e+00 0.810593e+00 0.810593e+00
 0.741236e+00 0.741236e+00 0.741236e+00 0.741236e+00
 0.679305e+00 0.679305e+00 0.679305e+00 0.679305e+00
 0.623849e+00 0.623849e+00 0.623849e+00 0.623849e+00
 0.574062e+00 0.574062e+00 0.574062e+00 0.574062e+00
 0.529258e+00 0.529258e+00 0.529258e+00 0.529258e+00
 0.488860e+00 0.488860e+00 0.488860e+00 0.488860e+00
 0.452340e+00 0.452340e+00 0.452340e+00 0.452340e+00
 0.419264e+00 0.419264e+00 0.419264e+00 0.419264e+00
 0.389249e+00 0.389249e+00 0.389249e+00 0.389249e+00
 0.361953e+00 0.361953e+00 0.361953e+00 0.361953e+00
 0.337088e+00 0.337088e+00 0.337088e+00 0.337088e+00
 0.314391e+00 0.314391e+00 0.314391e+00 0.314391e+00
 0.293643e+00 0.293643e+00 0.293643e+00 0.293643e+00
 0.274635e+00 0.274635e+00 0.274635e+00 0.274635e+00
 0.257200e+00 0.257200e+00 0.257200e+00 0.257200e+00
 0.241181e+00 0.241181e+00 0.241181e+00 0.241181e+00
 0.226442e+00 0.226442e+00 0.226442e+00 0.226442e+00
 0.212859e+00 0.212859e+00 0.212859e+00 0.212859e+00
 0.200322e+00 0.200322e+00 0.200322e+00 0.200322e+00
 0.188737e+00 0.188737e+00 0.188737e+00 0.188737e+00
 0.178016e+00 0.178016e+00 0.178016e+00 0.178016e+00
 0.168082e+00 0.168082e+00 0.168082e+00 0.168082e+00
 0.137823e+00 0.137823e+00 0.137823e+00 0.137823e+00
 0.992641e-01 0.992641e-01 0.992641e-01 0.992641e-01
 0.736003e-01 0.736003e-01 0.736003e-01 0.736003e-01
 0.559488e-01 0.559488e-01 0.559488e-01 0.559488e-01
 0.434606e-01 0.434606e-01 0.434606e-01 0.434606e-01
 0.344056e-01 0.344056e-01 0.344056e-01 0.344056e-01
 0.276971e-01 0.276971e-01 0.276971e-01 0.276971e-01
 0.226314e-01 0.226314e-01 0.226314e-01 0.226314e-01
 0.187408e-01 0.187408e-01 0.187408e-01 0.187408e-01
 0.157069e-01 0.157069e-01 0.157069e-01 0.157069e-01
 0.133084e-01 0.133084e-01 0.133084e-01 0.133084e-01
 0.113885e-01 0.113885e-01 0.113885e-01 0.113885e-01
 0.983433e-02 0.983433e-02 0.983433e-02 0.983433e-02
 0.856304e-02 0.856304e-02 0.856304e-02 0.856304e-02
 0.751328e-02 0.751328e-02 0.751328e-02 0.751328e-02
 0.663885e-02 0.663885e-02 0.663885e-02 0.663885e-02
 0.590455e-02 0.590455e-02 0.590455e-02 0.590455e-02
 0.528332e-02 0.528332e-02 0.528332e-02 0.528332e-02
 0.475408e-02 0.475408e-02 0.475408e-02 0.475408e-02
 0.430029e-02 0.430029e-02 0.430029e-02 0.430029e-02
 0.390883e-02 0.390883e-02 0.390883e-02 0.390883e-02
 0.356924e-02 0.356924e-02 0.356924e-02 0.356924e-02
 0.327309e-02 0.327309e-02 0.327309e-02 0.327309e-02
 0.301352e-02 0.301352e-02 0.301352e-02 0.301352e-02
 0.278496e-02 0.278496e-02 0.278496e-02 0.278496e-02
 0.258282e-02 0.258282e-02 0.258282e-02 0.258282e-02
 0.240329e-02 0.240329e-02 0.240329e-02 0.240329e-02
 0.224322e-02 0.224322e-02 0.224322e-02 0.224322e-02
 0.209998e-02 0.209998e-02 0.209998e-02 0.209998e-02
 0.197133e-02 0.197133e-02 0.197133e-02 0.197133e-02
 0.185541e-02 0.185541e-02 0.185541e-02 0.185541e-02
 0.175062e-02 0.175062e-02 0.175062e-02 0.175062e-02
 0.165562e-02 0.165562e-02 0.165562e-02 0.165562e-02
 0.156923e-02 0.156923e-02 0.156923e-02 0.156923e-02
 0.149046e-02 0.149046e-02 0.149046e-02 0.149046e-02
 0.141845e-02 0.141845e-02 0.141845e-02 0.141845e-02
 0.135246e-02 0.135246e-02 0.135246e-02 0.135246e-02
 0.129184e-02 0.129184e-02 0.129184e-02 0.129184e-02
 0.123603e-02 0.123603e-02 0.123603e-02 0.123603e-02
 0.118452e-02 0.118452e-02 0.118452e-02 0.118452e-02
 0.113690e-02 0.113690e-02 0.113690e-02 0.113690e-02
 0.109277e-02 0.109277e-02 0.109277e-02 0.109277e-02
 0.105181e-02 0.105181e-02 0.105181e-02 0.105181e-02
 0.101371e-02 0.101371e-02 0.101371e-02 0.101371e-02
 0.978212e-03 0.978212e-03 0.978212e-03 0.978212e-03
 0.945083e-03 0.945083e-03 0.945083e-03 0.945083e-03
 0.914114e-03 0.914114e-03 0.914114e-03 0.914114e-03
 0.885116e-03 0.885116e-03 0.885116e-03 0.885116e-03
 0.857924e-03 0.857924e-03 0.857924e-03 0.857924e-03
 0.832386e-03 0.832386e-03 0.832386e-03 0.832386e-03
 0.808370e-03 0.808370e-03 0.808370e-03 0.808370e-03
 0.785752e-03 0.785752e-03 0.785752e-03 0.785752e-03
 0.764423e-03 0.764423e-03 0.764423e-03 0.764423e-03
 0.744285e-03 0.744285e-03 0.744285e-03 0.744285e-03
 0.725246e-03 0.725246e-03 0.725246e-03 0.725246e-03
 0.707226e-03 0.707226e-03 0.707226e-03 0.707226e-03
 0.690150e-03 0.690150e-03 0.690150e-03 0.690150e-03
 0.673952e-03 0.673952e-03 0.673952e-03 0.673952e-03
 0.658568e-03 0.658568e-03 0.658568e-03 0.658568e-03
 0.643943e-03 0.643943e-03 0.643943e-03 0.643943e-03
 0.630025e-03 0.630025e-03 0.630025e-03 0.630025e-03
 0.616767e-03 0.616767e-03 0.616767e-03 0.616767e-03
 0.604125e-03 0.604125e-03 0.604125e-03 0.604125e-03
 0.592060e-03 0.592060e-03 0.592060e-03 0.592060e-03
 0.580536e-03 0.580536e-03 0.580536e-03 0.580536e-03
 0.569517e-03 0.569517e-03 0.569517e-03 0.569517e-03
 0.558974e-03 0.558974e-03 0.558974e-03 0.558974e-03
 0.548877e-03 0.548877e-03 0.548877e-03 0.548877e-03
 0.539199e-03 0.539199e-03 0.539199e-03 0.539199e-03
 0.529917e-03 0.529917e-03 0.529917e-03 0.529917e-03
 0.521007e-03 0.521007e-03 0.521007e-03 0.521007e-03
 0.512447e-03 0.512447e-03 0.512447e-03 0.512447e-03
 0.504219e-03 0.504219e-03 0.504219e-03 0.504219e-03
 0.496304e-03 0.496304e-03 0.496304e-03 0.496304e-03
 0.488685e-03 0.488685e-03 0.488685e-03 0.488685e-03
 0.481346e-03 0.481346e-03 0.481346e-03 0.481346e-03
 0.474272e-03 0.474272e-03 0.474272e-03 0.474272e-03
 0.467449e-03 0.467449e-03 0.467449e-03 0.467449e-03
 0.460864e-03 0.460864e-03 0.460864e-03 0.460864e-03
 0.454506e-03 0.454506e-03 0.454506e-03 0.454506e-03
 0.448363e-03 0.448363e-03 0.448363e-03 0.448363e-03
 0.442424e-03 0.442424e-03 0.442424e-03 0.442424e-03
 0.436679e-03 0.436679e-03 0.436679e-03 0.436679e-03
 0.431120e-03 0.431120e-03 0.431120e-03 0.431120e-03
 0.425736e-03 0.425736e-03 0.425736e-03 0.425736e-03
 0.420521e-03 0.420521e-03 0.420521e-03 0.420521e-03
 0.415466e-03 0.415466e-03 0.415466e-03 0.415466e-03
 0.410564e-03 0.410564e-03 0.410564e-03 0.410564e-03
 0.405808e-03 0.405808e-03 0.405808e-03 0.405808e-03
 0.401192e-03 0.401192e-03 0.401192e-03 0.401192e-03
 0.396709e-03 0.396709e-03 0.396709e-03 0.396709e-03
 0.392354e-03 0.392354e-03 0.392354e-03 0.392354e-03
 0.388121e-03 0.388121e-03 0.388121e-03 0.388121e-03
 0.384005e-03 0.384005e-03 0.384005e-03 0.384005e-03
 0.380001e-03 0.380001e-03 0.380001e-03 0.380001e-03
 0.376105e-03 0.376105e-03 0.376105e-03 0.376105e-03
 0.372312e-03 0.372312e-03 0.372312e-03 0.372312e-03
 0.368618e-03 0.368618e-03 0.368618e-03 0.368618e-03
 0.365019e-03 0.365019e-03 0.365019e-03 0.365019e-03
 0.361512e-03 0.361512e-03 0.361512e-03 0.361512e-03
 0.358092e-03 0.358092e-03 0.358092e-03 0.358092e-03
 0.354757e-03 0.354757e-03 0.354757e-03 0.354757e-03
 0.351503e-03 0.351503e-03 0.351503e-03 0.351503e-03
 0.348327e-03 0.348327e-03 0.348327e-03 0.348327e-03
 0.345226e-03 0.345226e-03 0.345226e-03 0.345226e-03
 0.342199e-03 0.342199e-03 0.342199e-03 0.342199e-03
 0.339240e-03 0.339240e-03 0.339240e-03 0.339240e-03
 0.336350e-03 0.336350e-03 0.336350e-03 0.336350e-03
 0.333524e-03 0.333524e-03 0.333524e-03 0.333524e-03
 0.330761e-03 0.330761e-03 0.330761e-03 0.330761e-03
 0.328059e-03 0.328059e-03 0.328059e-03 0.328059e-03
 0.325415e-03 0.325415e-03 0.325415e-03 0.325415e-03
 0.322828e-03 0.322828e-03 0.322828e-03 0.322828e-03
 0.320295e-03 0.320295e-03 0.320295e-03 0.320295e-03
 0.317815e-03 0.317815e-03 0.317815e-03 0.317815e-03
 0.315386e-03 0.315386e-03 0.315386e-03 0.315386e-03
 0.313007e-03 0.313007e-03 0.313007e-03 0.313007e-03
 0.310675e-03 0.310675e-03 0.310675e-03 0.310675e-03
 0.308390e-03 0.308390e-03 0.308390e-03 0.308390e-03
 0.306149e-03 0.306149e-03 0.306149e-03 0.306149e-03
 0.303952e-03 0.303952e-03 0.303952e-03 0.303952e-03
 0.301797e-03 0.301797e-03 0.301797e-03 0.301797e-03
 0.299683e-03 0.299683e-03 0.299683e-03 0.299683e-03
 0.297609e-03 0.297609e-03 0.297609e-03 0.297609e-03
 0.295572e-03 0.295572e-03 0.295572e-03 0.295572e-03
 0.293573e-03 0.293573e-03 0.293573e-03 0.293573e-03
 0.291610e-03 0.291610e-03 0.291610e-03 0.291610e-03
 0.289683e-03 0.289683e-03 0.289683e-03 0.289683e-03
 0.287789e-03 0.287789e-03 0.287789e-03 0.287789e-03
 0.285928e-03 0.285928e-03 0.285928e-03 0.285928e-03
 0.284100e-03 0.284100e-03 0.284100e-03 0.284100e-03
 0.282303e-03 0.282303e-03 0.282303e-03 0.282303e-03
 0.280536e-03 0.280536e-03 0.280536e-03 0.280536e-03
 0.278799e-03 0.278799e-03 0.278799e-03 0.278799e-03
 0.277091e-03 0.277091e-03 0.277091e-03 0.277091e-03
 0.275411e-03 0.275411e-03 0.275411e-03 0.275411e-03
 0.273758e-03 0.273758e-03 0.273758e-03 0.273758e-03
 0.272131e-03 0.272131e-03 0.272131e-03 0.272131e-03
 0.270530e-03 0.270530e-03 0.270530e-03 0.270530e-03
 0.268955e-03 0.268955e-03 0.268955e-03 0.268955e-03
 0.267404e-03 0.267404e-03 0.267404e-03 0.267404e-03
 0.265877e-03 0.265877e-03 0.265877e-03 0.265877e-03
 0.264373e-03 0.264373e-03 0.264373e-03 0.264373e-03
 0.262892e-03 0.262892e-03 0.262892e-03 0.262892e-03
 0.261433e-03 0.261433e-03 0.261433e-03 0.261433e-03
 0.259996e-03 0.259996e-03 0.259996e-03 0.259996e-03
 0.258579e-03 0.258579e-03 0.258579e-03 0.258579e-03
 0.257184e-03 0.257184e-03 0.257184e-03 0.257184e-03
 0.255808e-03 0.255808e-03 0.255808e-03 0.255808e-03
 0.254452e-03 0.254452e-03 0.254452e-03 0.254452e-03
 0.253115e-03 0.253115e-03 0.253115e-03 0.253115e-03
 0.251797e-03 0.251797e-03 0.251797e-03 0.251797e-03
 0.250497e-03 0.250497e-03 0.250497e-03 0.250497e-03
 0.249215e-03 0.249215e-03 0.249215e-03 0.249215e-03
 0.247950e-03 0.247950e-03 0.247950e-03 0.247950e-03
 0.246703e-03 0.246703e-03 0.246703e-03 0.246703e-03
 0.245472e-03 0.245472e-03 0.245472e-03 0.245472e-03
 0.244257e-03 0.244257e-03 0.244257e-03 0.244257e-03
 0.243058e-03 0.243058e-03 0.243058e-03 0.243058e-03
 0.241875e-03 0.241875e-03 0.241875e-03 0.241875e-03
 0.240707e-03 0.240707e-03 0.240707e-03 0.240707e-03
 0.239554e-03 0.239554e-03 0.239554e-03 0.239554e-03
 0.238415e-03 0.238415e-03 0.238415e-03 0.238415e-03
 0.237291e-03 0.237291e-03 0.237291e-03 0.237291e-03
 0.236181e-03 0.236181e-03 0.236181e-03 0.236181e-03
 0.235084e-03 0.235084e-03 0.235084e-03 0.235084e-03
 0.234001e-03 0.234001e-03 0.234001e-03 0.234001e-03
 0.232931e-03 0.232931e-03 0.232931e-03 0.232931e-03
 0.231874e-03 0.231874e-03 0.231874e-03 0.231874e-03
 0.230829e-03 0.230829e-03 0.230829e-03 0.230829e-03
 0.229797e-03 0.229797e-03 0.229797e-03 0.229797e-03
 0.228777e-03 0.228777e-03 0.228777e-03 0.228777e-03
 0.227769e-03 0.227769e-03 0.227769e-03 0.227769e-03
 0.226773e-03 0.226773e-03 0.226773e-03 0.226773e-03
 0.225787e-03 0.225787e-03 0.225787e-03 0.225787e-03
 0.224813e-03 0.224813e-03 0.224813e-03 0.224813e-03
 0.223851e-03 0.223851e-03 0.223851e-03 0.223851e-03
 0.222898e-03 0.222898e-03 0.222898e-03 0.222898e-03
 0.221957e-03 0.221957e-03 0.221957e-03 0.221957e-03
 0.221025e-03 0.221025e-03 0.221025e-03 0.221025e-03
 0.220104e-03 0.220104e-03 0.220104e-03 0.220104e-03
 0.219193e-03 0.219193e-03 0.219193e-03 0.219193e-03
 0.218292e-03 0.218292e-03 0.218292e-03 0.218292e-03
 0.217400e-03 0.217400e-03 0.217400e-03 0.217400e-03
 0.216518e-03 0.216518e-03 0.216518e-03 0.216518e-03
 0.215645e-03 0.215645e-03 0.215645e-03 0.215645e-03
 0.214781e-03 0.214781e-03 0.214781e-03 0.214781e-03
 0.213926e-03 0.213926e-03 0.213926e-03 0.213926e-03
 0.213080e-03 0.213080e-03 0.213080e-03 0.213080e-03
 0.212243e-03 0.212243e-03 0.212243e-03 0.212243e-03
 0.115452e+04 0.115452e+04 0.115452e+04 0.115452e+04
 0.779813e+03 0.779813e+03 0.779813e+03 0.779813e+03
 0.470421e+03 0.470421e+03 0.470421e+03 0.470421e+03
 0.294249e+03 0.294249e+03 0.294249e+03 0.294249e+03
 0.193549e+03 0.193549e+03 0.193549e+03 0.193549e+03
 0.133125e+03 0.133125e+03 0.133125e+03 0.133125e+03
 0.950497e+02 0.950497e+02 0.950497e+02 0.950497e+02
 0.699917e+02 0.699917e+02 0.699917e+02 0.699917e+02
 0.528747e+02 0.528747e+02 0.528747e+02 0.528747e+02
 0.408114e+02 0.408114e+02 0.408114e+02 0.408114e+02
 0.320732e+02 0.320732e+02 0.320732e+02 0.320732e+02
 0.256016e+02 0.256016e+02 0.256016e+02 0.256016e+02
 0.207099e+02 0.207099e+02 0.207099e+02 0.207099e+02
 0.169482e+02 0.169482e+02 0.169482e+02 0.169482e+02
 0.140113e+02 0.140113e+02 0.140113e+02 0.140113e+02
 0.116890e+02 0.116890e+02 0.116890e+02 0.116890e+02
 0.983023e+01 0.983023e+01 0.983023e+01 0.983023e+01
 0.832559e+01 0.832559e+01 0.832559e+01 0.832559e+01
 0.709577e+01 0.709577e+01 0.709577e+01 0.709577e+01
 0.608293e+01 0.608293e+01 0.608293e+01 0.608293e+01
 0.524098e+01 0.524098e+01 0.524098e+01 0.524098e+01
 0.453695e+01 0.453695e+01 0.453695e+01 0.453695e+01
 0.394394e+01 0.394394e+01 0.394394e+01 0.394394e+01
 0.344125e+01 0.344125e+01 0.344125e+01 0.344125e+01
 0.301263e+01 0.301263e+01 0.301263e+01 0.301263e+01
 0.264556e+01 0.264556e+01 0.264556e+01 0.264556e+01
 0.232971e+01 0.232971e+01 0.232971e+01 0.232971e+01
 0.205661e+01 0.205661e+01 0.205661e+01 0.205661e+01
 0.181932e+01 0.181932e+01 0.181932e+01 0.181932e+01
 0.162828e+01 0.162828e+01 0.162828e+01 0.162828e+01
 0.146192e+01 0.146192e+01 0.146192e+01 0.146192e+01
 0.131641e+01 0.131641e+01 0.131641e+01 0.131641e+01
 0.118898e+01 0.118898e+01 0.118898e+01 0.118898e+01
 0.107670e+01 0.107670e+01 0.107670e+01 0.107670e+01
 0.977553e+00 0.977553e+00 0.977553e+00 0.977553e+00
 0.889804e+00 0.889804e+00 0.889804e+00 0.889804e+00
 0.811835e+00 0.811835e+00 0.811835e+00 0.811835e+00
 0.742390e+00 0.742390e+00 0.742390e+00 0.742390e+00
 0.680350e+00 0.680350e+00 0.680350e+00 0.680350e+00
 0.624806e+00 0.624806e+00 0.624806e+00 0.624806e+00
 0.574925e+00 0.574925e+00 0.574925e+00 0.574925e+00
 0.530049e+00 0.530049e+00 0.530049e+00 0.530049e+00
 0.489581e+00 0.489581e+00 0.489581e+00 0.489581e+00
 0.453008e+00 0.453008e+00 0.453008e+00 0.453008e+00
 0.419876e+00 0.419876e+00 0.419876e+00 0.419876e+00
 0.389809e+00 0.389809e+00 0.389809e+00 0.389809e+00
 0.362461e+00 0.362461e+00 0.362461e+00 0.362461e+00
 0.337551e+00 0.337551e+00 0.337551e+00 0.337551e+00
