 R11 R12 R21 R22
 -0.422555e-03 -0.422555e-03 -0.422555e-03 -0.422555e-03
 -0.394210e-03 -0.394210e-03 -0.394210e-03 -0.394210e-03
 -0.368379e-03 -0.368379e-03 -0.368379e-03 -0.368379e-03
 -0.344788e-03 -0.344788e-03 -0.344788e-03 -0.344788e-03
 -0.323199e-03 -0.323199e-03 -0.323199e-03 -0.323199e-03
 -0.303403e-03 -0.303403e-03 -0.303403e-03 -0.303403e-03
 -0.285218e-03 -0.285218e-03 -0.285218e-03 -0.285218e-03
 -0.268482e-03 -0.268482e-03 -0.268482e-03 -0.268482e-03
 -0.253052e-03 -0.253052e-03 -0.253052e-03 -0.253052e-03
 -0.238803e-03 -0.238803e-03 -0.238803e-03 -0.238803e-03
 -0.225623e-03 -0.225623e-03 -0.225623e-03 -0.225623e-03
 -0.213412e-03 -0.213412e-03 -0.213412e-03 -0.213412e-03
 -0.202084e-03 -0.202084e-03 -0.202084e-03 -0.202084e-03
 -0.191558e-03 -0.191558e-03 -0.191558e-03 -0.191558e-03
 -0.181764e-03 -0.181764e-03 -0.181764e-03 -0.181764e-03
 -0.172639e-03 -0.172639e-03 -0.172639e-03 -0.172639e-03
 -0.164127e-03 -0.164127e-03 -0.164127e-03 -0.164127e-03
 -0.156175e-03 -0.156175e-03 -0.156175e-03 -0.156175e-03
 -0.148739e-03 -0.148739e-03 -0.148739e-03 -0.148739e-03
 -0.141776e-03 -0.141776e-03 -0.141776e-03 -0.141776e-03
 -0.135250e-03 -0.135250e-03 -0.135250e-03 -0.135250e-03
 -0.129125e-03 -0.129125e-03 -0.129125e-03 -0.129125e-03
 -0.123371e-03 -0.123371e-03 -0.123371e-03 -0.123371e-03
 -0.117961e-03 -0.117961e-03 -0.117961e-03 -0.117961e-03
 -0.112868e-03 -0.112868e-03 -0.112868e-03 -0.112868e-03
 -0.108069e-03 -0.108069e-03 -0.108069e-03 -0.108069e-03
 -0.103543e-03 -0.103543e-03 -0.103543e-03 -0.103543e-03
 -0.992713e-04 -0.992713e-04 -0.992713e-04 -0.992713e-04
 -0.952350e-04 -0.952350e-04 -0.952350e-04 -0.952350e-04
 -0.914183e-04 -0.914183e-04 -0.914183e-04 -0.914183e-04
 -0.878062e-04 -0.878062e-04 -0.878062e-04 -0.878062e-04
 -0.843850e-04 -0.843850e-04 -0.843850e-04 -0.843850e-04
 -0.811421e-04 -0.811421e-04 -0.811421e-04 -0.811421e-04
 -0.780659e-04 -0.780659e-04 -0.780659e-04 -0.780659e-04
 -0.751455e-04 -0.751455e-04 -0.751455e-04 -0.751455e-04
 -0.723712e-04 -0.723712e-04 -0.723712e-04 -0.723712e-04
 -0.697338e-04 -0.697338e-04 -0.697338e-04 -0.697338e-04
 -0.672248e-04 -0.672248e-04 -0.672248e-04 -0.672248e-04
 -0.648363e-04 -0.648363e-04 -0.648363e-04 -0.648363e-04
 -0.625613e-04 -0.625613e-04 -0.625613e-04 -0.625613e-04
 -0.603928e-04 -0.603928e-04 -0.603928e-04 -0.603928e-04
 -0.583246e-04 -0.583246e-04 -0.583246e-04 -0.583246e-04
 -0.563510e-04 -0.563510e-04 -0.563510e-04 -0.563510e-04
 -0.544665e-04 -0.544665e-04 -0.544665e-04 -0.544665e-04
 -0.526661e-04 -0.526661e-04 -0.526661e-04 -0.526661e-04
 -0.509451e-04 -0.509451e-04 -0.509451e-04 -0.509451e-04
 -0.492990e-04 -0.492990e-04 -0.492990e-04 -0.492990e-04
 -0.477239e-04 -0.477239e-04 -0.477239e-04 -0.477239e-04
 -0.462158e-04 -0.462158e-04 -0.462158e-04 -0.462158e-04
 -0.447713e-04 -0.447713e-04 -0.447713e-04 -0.447713e-04
 -0.433869e-04 -0.433869e-04 -0.433869e-04 -0.433869e-04
 -0.420595e-04 -0.420595e-04 -0.420595e-04 -0.420595e-04
 -0.407862e-04 -0.407862e-04 -0.407862e-04 -0.407862e-04
 -0.395642e-04 -0.395642e-04 -0.395642e-04 -0.395642e-04
 -0.383909e-04 -0.383909e-04 -0.383909e-04 -0.383909e-04
 -0.372640e-04 -0.372640e-04 -0.372640e-04 -0.372640e-04
 -0.361811e-04 -0.361811e-04 -0.361811e-04 -0.361811e-04
 -0.351400e-04 -0.351400e-04 -0.351400e-04 -0.351400e-04
 -0.341388e-04 -0.341388e-04 -0.341388e-04 -0.341388e-04
 -0.331755e-04 -0.331755e-04 -0.331755e-04 -0.331755e-04
 -0.322484e-04 -0.322484e-04 -0.322484e-04 -0.322484e-04
 -0.313557e-04 -0.313557e-04 -0.313557e-04 -0.313557e-04
 -0.304958e-04 -0.304958e-04 -0.304958e-04 -0.304958e-04
 -0.296673e-04 -0.296673e-04 -0.296673e-04 -0.296673e-04
 -0.288687e-04 -0.288687e-04 -0.288687e-04 -0.288687e-04
 -0.280987e-04 -0.280987e-04 -0.280987e-04 -0.280987e-04
 -0.273559e-04 -0.273559e-04 -0.273559e-04 -0.273559e-04
 -0.266392e-04 -0.266392e-04 -0.266392e-04 -0.266392e-04
 -0.259474e-04 -0.259474e-04 -0.259474e-04 -0.259474e-04
 -0.252795e-04 -0.252795e-04 -0.252795e-04 -0.252795e-04
 -0.246344e-04 -0.246344e-04 -0.246344e-04 -0.246344e-04
 -0.240112e-04 -0.240112e-04 -0.240112e-04 -0.240112e-04
 -0.234089e-04 -0.234089e-04 -0.234089e-04 -0.234089e-04
 -0.228267e-04 -0.228267e-04 -0.228267e-04 -0.228267e-04
 -0.222636e-04 -0.222636e-04 -0.222636e-04 -0.222636e-04
 -0.217190e-04 -0.217190e-04 -0.217190e-04 -0.217190e-04
 -0.211921e-04 -0.211921e-04 -0.211921e-04 -0.211921e-04
 -0.206821e-04 -0.206821e-04 -0.206821e-04 -0.206821e-04
 -0.201884e-04 -0.201884e-04 -0.201884e-04 -0.201884e-04
 -0.197103e-04 -0.197103e-04 -0.197103e-04 -0.197103e-04
 -0.192473e-04 -0.192473e-04 -0.192473e-04 -0.192473e-04
 -0.187987e-04 -0.187987e-04 -0.187987e-04 -0.187987e-04
 -0.183639e-04 -0.183639e-04 -0.183639e-04 -0.183639e-04
 -0.179425e-04 -0.179425e-04 -0.179425e-04 -0.179425e-04
 -0.175339e-04 -0.175339e-04 -0.175339e-04 -0.175339e-04
 -0.171376e-04 -0.171376e-04 -0.171376e-04 -0.171376e-04
 -0.167532e-04 -0.167532e-04 -0.167532e-04 -0.167532e-04
 -0.163802e-04 -0.163802e-04 -0.163802e-04 -0.163802e-04
 -0.160183e-04 -0.160183e-04 -0.160183e-04 -0.160183e-04
 -0.156669e-04 -0.156669e-04 -0.156669e-04 -0.156669e-04
 -0.153258e-04 -0.153258e-04 -0.153258e-04 -0.153258e-04
 -0.149945e-04 -0.149945e-04 -0.149945e-04 -0.149945e-04
 -0.146727e-04 -0.146727e-04 -0.146727e-04 -0.146727e-04
 -0.143600e-04 -0.143600e-04 -0.143600e-04 -0.143600e-04
 -0.140562e-04 -0.140562e-04 -0.140562e-04 -0.140562e-04
 -0.137609e-04 -0.137609e-04 -0.137609e-04 -0.137609e-04
 -0.134738e-04 -0.134738e-04 -0.134738e-04 -0.134738e-04
 -0.131947e-04 -0.131947e-04 -0.131947e-04 -0.131947e-04
 -0.129232e-04 -0.129232e-04 -0.129232e-04 -0.129232e-04
 -0.126591e-04 -0.126591e-04 -0.126591e-04 -0.126591e-04
 -0.124022e-04 -0.124022e-04 -0.124022e-04 -0.124022e-04
 -0.121522e-04 -0.121522e-04 -0.121522e-04 -0.121522e-04
 -0.119089e-04 -0.119089e-04 -0.119089e-04 -0.119089e-04
 -0.116720e-04 -0.116720e-04 -0.116720e-04 -0.116720e-04
 -0.114413e-04 -0.114413e-04 -0.114413e-04 -0.114413e-04
 -0.112167e-04 -0.112167e-04 -0.112167e-04 -0.112167e-04
 -0.109980e-04 -0.109980e-04 -0.109980e-04 -0.109980e-04
 -0.107849e-04 -0.107849e-04 -0.107849e-04 -0.107849e-04
 -0.105773e-04 -0.105773e-04 -0.105773e-04 -0.105773e-04
 -0.103749e-04 -0.103749e-04 -0.103749e-04 -0.103749e-04
 -0.101777e-04 -0.101777e-04 -0.101777e-04 -0.101777e-04
 -0.998550e-05 -0.998550e-05 -0.998550e-05 -0.998550e-05
 -0.979823e-05 -0.979823e-05 -0.979823e-05 -0.979823e-05
 -0.961546e-05 -0.961546e-05 -0.961546e-05 -0.961546e-05
 -0.943720e-05 -0.943720e-05 -0.943720e-05 -0.943720e-05
 -0.926333e-05 -0.926333e-05 -0.926333e-05 -0.926333e-05
 -0.909370e-05 -0.909370e-05 -0.909370e-05 -0.909370e-05
 -0.892819e-05 -0.892819e-05 -0.892819e-05 -0.892819e-05
 -0.876667e-05 -0.876667e-05 -0.876667e-05 -0.876667e-05
 -0.860902e-05 -0.860902e-05 -0.860902e-05 -0.860902e-05
 -0.845513e-05 -0.845513e-05 -0.845513e-05 -0.845513e-05
 -0.830489e-05 -0.830489e-05 -0.830489e-05 -0.830489e-05
 -0.815818e-05 -0.815818e-05 -0.815818e-05 -0.815818e-05
 -0.801491e-05 -0.801491e-05 -0.801491e-05 -0.801491e-05
 -0.787497e-05 -0.787497e-05 -0.787497e-05 -0.787497e-05
 -0.773827e-05 -0.773827e-05 -0.773827e-05 -0.773827e-05
 -0.760472e-05 -0.760472e-05 -0.760472e-05 -0.760472e-05
 -0.747422e-05 -0.747422e-05 -0.747422e-05 -0.747422e-05
 -0.734669e-05 -0.734669e-05 -0.734669e-05 -0.734669e-05
 -0.722204e-05 -0.722204e-05 -0.722204e-05 -0.722204e-05
 -0.710020e-05 -0.710020e-05 -0.710020e-05 -0.710020e-05
 -0.698108e-05 -0.698108e-05 -0.698108e-05 -0.698108e-05
 -0.686461e-05 -0.686461e-05 -0.686461e-05 -0.686461e-05
 -0.675071e-05 -0.675071e-05 -0.675071e-05 -0.675071e-05
 -0.663932e-05 -0.663932e-05 -0.663932e-05 -0.663932e-05
 -0.653037e-05 -0.653037e-05 -0.653037e-05 -0.653037e-05
 -0.642379e-05 -0.642379e-05 -0.642379e-05 -0.642379e-05
 -0.631951e-05 -0.631951e-05 -0.631951e-05 -0.631951e-05
 -0.621748e-05 -0.621748e-05 -0.621748e-05 -0.621748e-05
 -0.611763e-05 -0.611763e-05 -0.611763e-05 -0.611763e-05
 -0.601990e-05 -0.601990e-05 -0.601990e-05 -0.601990e-05
 -0.592425e-05 -0.592425e-05 -0.592425e-05 -0.592425e-05
 -0.583061e-05 -0.583061e-05 -0.583061e-05 -0.583061e-05
 -0.573894e-05 -0.573894e-05 -0.573894e-05 -0.573894e-05
 -0.564917e-05 -0.564917e-05 -0.564917e-05 -0.564917e-05
 -0.556127e-05 -0.556127e-05 -0.556127e-05 -0.556127e-05
 -0.547518e-05 -0.547518e-05 -0.547518e-05 -0.547518e-05
 -0.539086e-05 -0.539086e-05 -0.539086e-05 -0.539086e-05
 -0.530826e-05 -0.530826e-05 -0.530826e-05 -0.530826e-05
 -0.522733e-05 -0.522733e-05 -0.522733e-05 -0.522733e-05
 -0.514805e-05 -0.514805e-05 -0.514805e-05 -0.514805e-05
 -0.507036e-05 -0.507036e-05 -0.507036e-05 -0.507036e-05
 -0.499422e-05 -0.499422e-05 -0.499422e-05 -0.499422e-05
 -0.491960e-05 -0.491960e-05 -0.491960e-05 -0.491960e-05
 -0.163356e+03 -0.163356e+03 -0.163356e+03 -0.163356e+03
 -0.178030e+03 -0.178030e+03 -0.178030e+03 -0.178030e+03
 -0.127264e+03 -0.127264e+03 -0.127264e+03 -0.127264e+03
 -0.861173e+02 -0.861173e+02 -0.861173e+02 -0.861173e+02
 -0.591188e+02 -0.591188e+02 -0.591188e+02 -0.591188e+02
 -0.417477e+02 -0.417477e+02 -0.417477e+02 -0.417477e+02
 -0.303508e+02 -0.303508e+02 -0.303508e+02 -0.303508e+02
 -0.226562e+02 -0.226562e+02 -0.226562e+02 -0.226562e+02
 -0.173086e+02 -0.173086e+02 -0.173086e+02 -0.173086e+02
 -0.134927e+02 -0.134927e+02 -0.134927e+02 -0.134927e+02
 -0.107030e+02 -0.107030e+02 -0.107030e+02 -0.107030e+02
 -0.862063e+01 -0.862063e+01 -0.862063e+01 -0.862063e+01
 -0.703676e+01 -0.703676e+01 -0.703676e+01 -0.703676e+01
 -0.581223e+01 -0.581223e+01 -0.581223e+01 -0.581223e+01
 -0.485157e+01 -0.485157e+01 -0.485157e+01 -0.485157e+01
 -0.408816e+01 -0.408816e+01 -0.408816e+01 -0.408816e+01
 -0.347430e+01 -0.347430e+01 -0.347430e+01 -0.347430e+01
 -0.297540e+01 -0.297540e+01 -0.297540e+01 -0.297540e+01
 -0.256582e+01 -0.256582e+01 -0.256582e+01 -0.256582e+01
 -0.222719e+01 -0.222719e+01 -0.222719e+01 -0.222719e+01
 -0.194441e+01 -0.194441e+01 -0.194441e+01 -0.194441e+01
 -0.170695e+01 -0.170695e+01 -0.170695e+01 -0.170695e+01
 -0.150607e+01 -0.150607e+01 -0.150607e+01 -0.150607e+01
 -0.133506e+01 -0.133506e+01 -0.133506e+01 -0.133506e+01
 -0.118867e+01 -0.118867e+01 -0.118867e+01 -0.118867e+01
 -0.106276e+01 -0.106276e+01 -0.106276e+01 -0.106276e+01
 -0.953951e+00 -0.953951e+00 -0.953951e+00 -0.953951e+00
 -0.859457e+00 -0.859457e+00 -0.859457e+00 -0.859457e+00
 -0.777012e+00 -0.777012e+00 -0.777012e+00 -0.777012e+00
 -0.703080e+00 -0.703080e+00 -0.703080e+00 -0.703080e+00
 -0.637638e+00 -0.637638e+00 -0.637638e+00 -0.637638e+00
 -0.579796e+00 -0.579796e+00 -0.579796e+00 -0.579796e+00
 -0.528138e+00 -0.528138e+00 -0.528138e+00 -0.528138e+00
 -0.482224e+00 -0.482224e+00 -0.482224e+00 -0.482224e+00
 -0.442135e+00 -0.442135e+00 -0.442135e+00 -0.442135e+00
 -0.405638e+00 -0.405638e+00 -0.405638e+00 -0.405638e+00
 -0.372988e+00 -0.372988e+00 -0.372988e+00 -0.372988e+00
 -0.343708e+00 -0.343708e+00 -0.343708e+00 -0.343708e+00
 -0.316987e+00 -0.316987e+00 -0.316987e+00 -0.316987e+00
 -0.292995e+00 -0.292995e+00 -0.292995e+00 -0.292995e+00
 -0.271473e+00 -0.271473e+00 -0.271473e+00 -0.271473e+00
 -0.251730e+00 -0.251730e+00 -0.251730e+00 -0.251730e+00
 -0.233761e+00 -0.233761e+00 -0.233761e+00 -0.233761e+00
 -0.217383e+00 -0.217383e+00 -0.217383e+00 -0.217383e+00
 -0.202422e+00 -0.202422e+00 -0.202422e+00 -0.202422e+00
 -0.188828e+00 -0.188828e+00 -0.188828e+00 -0.188828e+00
 -0.176332e+00 -0.176332e+00 -0.176332e+00 -0.176332e+00
 -0.164849e+00 -0.164849e+00 -0.164849e+00 -0.164849e+00
 -0.154282e+00 -0.154282e+00 -0.154282e+00 -0.154282e+00
 -0.144530e+00 -0.144530e+00 -0.144530e+00 -0.144530e+00
 -0.135574e+00 -0.135574e+00 -0.135574e+00 -0.135574e+00
 -0.127322e+00 -0.127322e+00 -0.127322e+00 -0.127322e+00
 -0.119680e+00 -0.119680e+00 -0.119680e+00 -0.119680e+00
 -0.112603e+00 -0.112603e+00 -0.112603e+00 -0.112603e+00
 -0.106076e+00 -0.106076e+00 -0.106076e+00 -0.106076e+00
 -0.100008e+00 -0.100008e+00 -0.100008e+00 -0.100008e+00
 -0.943650e-01 -0.943650e-01 -0.943650e-01 -0.943650e-01
 -0.891260e-01 -0.891260e-01 -0.891260e-01 -0.891260e-01
 -0.842453e-01 -0.842453e-01 -0.842453e-01 -0.842453e-01
 -0.696372e-01 -0.696372e-01 -0.696372e-01 -0.696372e-01
 -0.513320e-01 -0.513320e-01 -0.513320e-01 -0.513320e-01
 -0.387546e-01 -0.387546e-01 -0.387546e-01 -0.387546e-01
 -0.298757e-01 -0.298757e-01 -0.298757e-01 -0.298757e-01
 -0.234598e-01 -0.234598e-01 -0.234598e-01 -0.234598e-01
 -0.187260e-01 -0.187260e-01 -0.187260e-01 -0.187260e-01
 -0.151690e-01 -0.151690e-01 -0.151690e-01 -0.151690e-01
 -0.124336e-01 -0.124336e-01 -0.124336e-01 -0.124336e-01
 -0.102059e-01 -0.102059e-01 -0.102059e-01 -0.102059e-01
 -0.846483e-02 -0.846483e-02 -0.846483e-02 -0.846483e-02
 -0.708754e-02 -0.708754e-02 -0.708754e-02 -0.708754e-02
 -0.598587e-02 -0.598587e-02 -0.598587e-02 -0.598587e-02
 -0.509564e-02 -0.509564e-02 -0.509564e-02 -0.509564e-02
 -0.436955e-02 -0.436955e-02 -0.436955e-02 -0.436955e-02
 -0.377224e-02 -0.377224e-02 -0.377224e-02 -0.377224e-02
 -0.327690e-02 -0.327690e-02 -0.327690e-02 -0.327690e-02
 -0.286311e-02 -0.286311e-02 -0.286311e-02 -0.286311e-02
 -0.251506e-02 -0.251506e-02 -0.251506e-02 -0.251506e-02
 -0.222040e-02 -0.222040e-02 -0.222040e-02 -0.222040e-02
 -0.196947e-02 -0.196947e-02 -0.196947e-02 -0.196947e-02
 -0.175456e-02 -0.175456e-02 -0.175456e-02 -0.175456e-02
 -0.156954e-02 -0.156954e-02 -0.156954e-02 -0.156954e-02
 -0.140946e-02 -0.140946e-02 -0.140946e-02 -0.140946e-02
 -0.127030e-02 -0.127030e-02 -0.127030e-02 -0.127030e-02
 -0.114880e-02 -0.114880e-02 -0.114880e-02 -0.114880e-02
 -0.104228e-02 -0.104228e-02 -0.104228e-02 -0.104228e-02
 -0.948517e-03 -0.948517e-03 -0.948517e-03 -0.948517e-03
 -0.865679e-03 -0.865679e-03 -0.865679e-03 -0.865679e-03
 -0.792232e-03 -0.792232e-03 -0.792232e-03 -0.792232e-03
 -0.726893e-03 -0.726893e-03 -0.726893e-03 -0.726893e-03
 -0.668580e-03 -0.668580e-03 -0.668580e-03 -0.668580e-03
 -0.616379e-03 -0.616379e-03 -0.616379e-03 -0.616379e-03
 -0.569514e-03 -0.569514e-03 -0.569514e-03 -0.569514e-03
 -0.527321e-03 -0.527321e-03 -0.527321e-03 -0.527321e-03
 -0.489235e-03 -0.489235e-03 -0.489235e-03 -0.489235e-03
 -0.454769e-03 -0.454769e-03 -0.454769e-03 -0.454769e-03
 -0.423502e-03 -0.423502e-03 -0.423502e-03 -0.423502e-03
 -0.395073e-03 -0.395073e-03 -0.395073e-03 -0.395073e-03
 -0.369166e-03 -0.369166e-03 -0.369166e-03 -0.369166e-03
 -0.345507e-03 -0.345507e-03 -0.345507e-03 -0.345507e-03
 -0.323857e-03 -0.323857e-03 -0.323857e-03 -0.323857e-03
 -0.304007e-03 -0.304007e-03 -0.304007e-03 -0.304007e-03
 -0.285772e-03 -0.285772e-03 -0.285772e-03 -0.285772e-03
 -0.268990e-03 -0.268990e-03 -0.268990e-03 -0.268990e-03
 -0.253520e-03 -0.253520e-03 -0.253520e-03 -0.253520e-03
 -0.239234e-03 -0.239234e-03 -0.239234e-03 -0.239234e-03
 -0.226020e-03 -0.226020e-03 -0.226020e-03 -0.226020e-03
 -0.213779e-03 -0.213779e-03 -0.213779e-03 -0.213779e-03
 -0.202423e-03 -0.202423e-03 -0.202423e-03 -0.202423e-03
 -0.191872e-03 -0.191872e-03 -0.191872e-03 -0.191872e-03
 -0.182055e-03 -0.182055e-03 -0.182055e-03 -0.182055e-03
 -0.172909e-03 -0.172909e-03 -0.172909e-03 -0.172909e-03
 -0.164377e-03 -0.164377e-03 -0.164377e-03 -0.164377e-03
 -0.156407e-03 -0.156407e-03 -0.156407e-03 -0.156407e-03
 -0.148955e-03 -0.148955e-03 -0.148955e-03 -0.148955e-03
 -0.141977e-03 -0.141977e-03 -0.141977e-03 -0.141977e-03
 -0.135437e-03 -0.135437e-03 -0.135437e-03 -0.135437e-03
 -0.129299e-03 -0.129299e-03 -0.129299e-03 -0.129299e-03
 -0.123534e-03 -0.123534e-03 -0.123534e-03 -0.123534e-03
 -0.118113e-03 -0.118113e-03 -0.118113e-03 -0.118113e-03
 -0.113010e-03 -0.113010e-03 -0.113010e-03 -0.113010e-03
 -0.108202e-03 -0.108202e-03 -0.108202e-03 -0.108202e-03
 -0.103668e-03 -0.103668e-03 -0.103668e-03 -0.103668e-03
 -0.993876e-04 -0.993876e-04 -0.993876e-04 -0.993876e-04
 -0.953440e-04 -0.953440e-04 -0.953440e-04 -0.953440e-04
 -0.915206e-04 -0.915206e-04 -0.915206e-04 -0.915206e-04
 -0.879022e-04 -0.879022e-04 -0.879022e-04 -0.879022e-04
 -0.844752e-04 -0.844752e-04 -0.844752e-04 -0.844752e-04
 -0.812269e-04 -0.812269e-04 -0.812269e-04 -0.812269e-04
 -0.781456e-04 -0.781456e-04 -0.781456e-04 -0.781456e-04
 -0.752205e-04 -0.752205e-04 -0.752205e-04 -0.752205e-04
 -0.724418e-04 -0.724418e-04 -0.724418e-04 -0.724418e-04
 -0.698003e-04 -0.698003e-04 -0.698003e-04 -0.698003e-04
 -0.672875e-04 -0.672875e-04 -0.672875e-04 -0.672875e-04
 -0.648955e-04 -0.648955e-04 -0.648955e-04 -0.648955e-04
 -0.626171e-04 -0.626171e-04 -0.626171e-04 -0.626171e-04
 -0.604456e-04 -0.604456e-04 -0.604456e-04 -0.604456e-04
 -0.583745e-04 -0.583745e-04 -0.583745e-04 -0.583745e-04
 -0.563982e-04 -0.563982e-04 -0.563982e-04 -0.563982e-04
 -0.545112e-04 -0.545112e-04 -0.545112e-04 -0.545112e-04
 -0.527084e-04 -0.527084e-04 -0.527084e-04 -0.527084e-04
 -0.509851e-04 -0.509851e-04 -0.509851e-04 -0.509851e-04
 -0.493370e-04 -0.493370e-04 -0.493370e-04 -0.493370e-04
 -0.477599e-04 -0.477599e-04 -0.477599e-04 -0.477599e-04
 -0.462500e-04 -0.462500e-04 -0.462500e-04 -0.462500e-04
 -0.448037e-04 -0.448037e-04 -0.448037e-04 -0.448037e-04
 -0.434176e-04 -0.434176e-04 -0.434176e-04 -0.434176e-04
 -0.420887e-04 -0.420887e-04 -0.420887e-04 -0.420887e-04
 -0.408140e-04 -0.408140e-04 -0.408140e-04 -0.408140e-04
 -0.395906e-04 -0.395906e-04 -0.395906e-04 -0.395906e-04
 -0.384161e-04 -0.384161e-04 -0.384161e-04 -0.384161e-04
 -0.372879e-04 -0.372879e-04 -0.372879e-04 -0.372879e-04
 -0.362039e-04 -0.362039e-04 -0.362039e-04 -0.362039e-04
 -0.351617e-04 -0.351617e-04 -0.351617e-04 -0.351617e-04
 -0.341595e-04 -0.341595e-04 -0.341595e-04 -0.341595e-04
 -0.331953e-04 -0.331953e-04 -0.331953e-04 -0.331953e-04
 -0.322672e-04 -0.322672e-04 -0.322672e-04 -0.322672e-04
 -0.313737e-04 -0.313737e-04 -0.313737e-04 -0.313737e-04
 -0.305130e-04 -0.305130e-04 -0.305130e-04 -0.305130e-04
 -0.296837e-04 -0.296837e-04 -0.296837e-04 -0.296837e-04
 -0.288844e-04 -0.288844e-04 -0.288844e-04 -0.288844e-04
 -0.281136e-04 -0.281136e-04 -0.281136e-04 -0.281136e-04
 -0.273702e-04 -0.273702e-04 -0.273702e-04 -0.273702e-04
 -0.266529e-04 -0.266529e-04 -0.266529e-04 -0.266529e-04
 -0.259606e-04 -0.259606e-04 -0.259606e-04 -0.259606e-04
 -0.252921e-04 -0.252921e-04 -0.252921e-04 -0.252921e-04
 -0.246465e-04 -0.246465e-04 -0.246465e-04 -0.246465e-04
 -0.240228e-04 -0.240228e-04 -0.240228e-04 -0.240228e-04
 -0.234200e-04 -0.234200e-04 -0.234200e-04 -0.234200e-04
 -0.228373e-04 -0.228373e-04 -0.228373e-04 -0.228373e-04
 -0.222738e-04 -0.222738e-04 -0.222738e-04 -0.222738e-04
 -0.217288e-04 -0.217288e-04 -0.217288e-04 -0.217288e-04
 -0.212015e-04 -0.212015e-04 -0.212015e-04 -0.212015e-04
 -0.206911e-04 -0.206911e-04 -0.206911e-04 -0.206911e-04
 -0.201971e-04 -0.201971e-04 -0.201971e-04 -0.201971e-04
 -0.197186e-04 -0.197186e-04 -0.197186e-04 -0.197186e-04
 -0.192553e-04 -0.192553e-04 -0.192553e-04 -0.192553e-04
 -0.188063e-04 -0.188063e-04 -0.188063e-04 -0.188063e-04
 -0.183713e-04 -0.183713e-04 -0.183713e-04 -0.183713e-04
 -0.179496e-04 -0.179496e-04 -0.179496e-04 -0.179496e-04
 -0.175407e-04 -0.175407e-04 -0.175407e-04 -0.175407e-04
 -0.171442e-04 -0.171442e-04 -0.171442e-04 -0.171442e-04
 -0.167595e-04 -0.167595e-04 -0.167595e-04 -0.167595e-04
 -0.163863e-04 -0.163863e-04 -0.163863e-04 -0.163863e-04
 -0.160242e-04 -0.160242e-04 -0.160242e-04 -0.160242e-04
 -0.156726e-04 -0.156726e-04 -0.156726e-04 -0.156726e-04
 -0.153313e-04 -0.153313e-04 -0.153313e-04 -0.153313e-04
 -0.149998e-04 -0.149998e-04 -0.149998e-04 -0.149998e-04
 -0.146778e-04 -0.146778e-04 -0.146778e-04 -0.146778e-04
 -0.143649e-04 -0.143649e-04 -0.143649e-04 -0.143649e-04
 -0.140610e-04 -0.140610e-04 -0.140610e-04 -0.140610e-04
 -0.137655e-04 -0.137655e-04 -0.137655e-04 -0.137655e-04
 -0.134783e-04 -0.134783e-04 -0.134783e-04 -0.134783e-04
 -0.131990e-04 -0.131990e-04 -0.131990e-04 -0.131990e-04
 -0.129273e-04 -0.129273e-04 -0.129273e-04 -0.129273e-04
 -0.126631e-04 -0.126631e-04 -0.126631e-04 -0.126631e-04
 -0.124061e-04 -0.124061e-04 -0.124061e-04 -0.124061e-04
 -0.121559e-04 -0.121559e-04 -0.121559e-04 -0.121559e-04
 -0.119125e-04 -0.119125e-04 -0.119125e-04 -0.119125e-04
 -0.116755e-04 -0.116755e-04 -0.116755e-04 -0.116755e-04
 -0.114447e-04 -0.114447e-04 -0.114447e-04 -0.114447e-04
 -0.112200e-04 -0.112200e-04 -0.112200e-04 -0.112200e-04
 -0.110012e-04 -0.110012e-04 -0.110012e-04 -0.110012e-04
 -0.107880e-04 -0.107880e-04 -0.107880e-04 -0.107880e-04
 -0.105803e-04 -0.105803e-04 -0.105803e-04 -0.105803e-04
 -0.103778e-04 -0.103778e-04 -0.103778e-04 -0.103778e-04
 -0.101805e-04 -0.101805e-04 -0.101805e-04 -0.101805e-04
 -0.998822e-05 -0.998822e-05 -0.998822e-05 -0.998822e-05
 -0.980086e-05 -0.980086e-05 -0.980086e-05 -0.980086e-05
 -0.961802e-05 -0.961802e-05 -0.961802e-05 -0.961802e-05
 -0.943969e-05 -0.943969e-05 -0.943969e-05 -0.943969e-05
 -0.926574e-05 -0.926574e-05 -0.926574e-05 -0.926574e-05
 -0.909604e-05 -0.909604e-05 -0.909604e-05 -0.909604e-05
 -0.893046e-05 -0.893046e-05 -0.893046e-05 -0.893046e-05
 -0.876888e-05 -0.876888e-05 -0.876888e-05 -0.876888e-05
 -0.861117e-05 -0.861117e-05 -0.861117e-05 -0.861117e-05
 -0.845722e-05 -0.845722e-05 -0.845722e-05 -0.845722e-05
 -0.830691e-05 -0.830691e-05 -0.830691e-05 -0.830691e-05
 -0.816015e-05 -0.816015e-05 -0.816015e-05 -0.816015e-05
 -0.801682e-05 -0.801682e-05 -0.801682e-05 -0.801682e-05
 -0.787683e-05 -0.787683e-05 -0.787683e-05 -0.787683e-05
 -0.774008e-05 -0.774008e-05 -0.774008e-05 -0.774008e-05
 -0.760648e-05 -0.760648e-05 -0.760648e-05 -0.760648e-05
 -0.747593e-05 -0.747593e-05 -0.747593e-05 -0.747593e-05
 -0.734835e-05 -0.734835e-05 -0.734835e-05 -0.734835e-05
