 log(Tmax/T) T/MeV k/T
 0.115708e+00 0.890735e+10 0.625616e+00
 0.115708e+00 0.890735e+10 0.662417e+00
 0.115708e+00 0.890735e+10 0.725504e+00
 0.115708e+00 0.890735e+10 0.788591e+00
 0.115708e+00 0.890735e+10 0.851679e+00
 0.115708e+00 0.890735e+10 0.914766e+00
 0.115708e+00 0.890735e+10 0.977853e+00
 0.115708e+00 0.890735e+10 0.104094e+01
 0.115708e+00 0.890735e+10 0.110403e+01
 0.115708e+00 0.890735e+10 0.116712e+01
 0.115708e+00 0.890735e+10 0.123020e+01
 0.115708e+00 0.890735e+10 0.129329e+01
 0.115708e+00 0.890735e+10 0.135638e+01
 0.115708e+00 0.890735e+10 0.141946e+01
 0.115708e+00 0.890735e+10 0.148255e+01
 0.115708e+00 0.890735e+10 0.154564e+01
 0.115708e+00 0.890735e+10 0.160873e+01
 0.115708e+00 0.890735e+10 0.167181e+01
 0.115708e+00 0.890735e+10 0.173490e+01
 0.115708e+00 0.890735e+10 0.179799e+01
 0.115708e+00 0.890735e+10 0.186108e+01
 0.115708e+00 0.890735e+10 0.192416e+01
 0.115708e+00 0.890735e+10 0.198725e+01
 0.115708e+00 0.890735e+10 0.205034e+01
 0.115708e+00 0.890735e+10 0.211342e+01
 0.115708e+00 0.890735e+10 0.217651e+01
 0.115708e+00 0.890735e+10 0.223960e+01
 0.115708e+00 0.890735e+10 0.230269e+01
 0.115708e+00 0.890735e+10 0.236577e+01
 0.115708e+00 0.890735e+10 0.242886e+01
 0.115708e+00 0.890735e+10 0.249195e+01
 0.115708e+00 0.890735e+10 0.255504e+01
 0.115708e+00 0.890735e+10 0.261812e+01
 0.115708e+00 0.890735e+10 0.268121e+01
 0.115708e+00 0.890735e+10 0.274430e+01
 0.115708e+00 0.890735e+10 0.280738e+01
 0.115708e+00 0.890735e+10 0.287047e+01
 0.115708e+00 0.890735e+10 0.293356e+01
 0.115708e+00 0.890735e+10 0.299665e+01
 0.115708e+00 0.890735e+10 0.305973e+01
 0.115708e+00 0.890735e+10 0.312282e+01
 0.115708e+00 0.890735e+10 0.318591e+01
 0.115708e+00 0.890735e+10 0.324900e+01
 0.115708e+00 0.890735e+10 0.331208e+01
 0.115708e+00 0.890735e+10 0.337517e+01
 0.115708e+00 0.890735e+10 0.343826e+01
 0.115708e+00 0.890735e+10 0.350135e+01
 0.115708e+00 0.890735e+10 0.356443e+01
 0.115708e+00 0.890735e+10 0.362752e+01
 0.115708e+00 0.890735e+10 0.369061e+01
 0.115708e+00 0.890735e+10 0.375369e+01
 0.115708e+00 0.890735e+10 0.381678e+01
 0.115708e+00 0.890735e+10 0.387987e+01
 0.115708e+00 0.890735e+10 0.394296e+01
 0.115708e+00 0.890735e+10 0.400604e+01
 0.115708e+00 0.890735e+10 0.406913e+01
 0.115708e+00 0.890735e+10 0.413222e+01
 0.115708e+00 0.890735e+10 0.419531e+01
 0.115708e+00 0.890735e+10 0.425839e+01
 0.115708e+00 0.890735e+10 0.432148e+01
 0.115708e+00 0.890735e+10 0.438457e+01
 0.115708e+00 0.890735e+10 0.444765e+01
 0.115708e+00 0.890735e+10 0.451074e+01
 0.115708e+00 0.890735e+10 0.457383e+01
 0.115708e+00 0.890735e+10 0.463692e+01
 0.115708e+00 0.890735e+10 0.470000e+01
 0.115708e+00 0.890735e+10 0.476309e+01
 0.115708e+00 0.890735e+10 0.482618e+01
 0.115708e+00 0.890735e+10 0.488927e+01
 0.115708e+00 0.890735e+10 0.495235e+01
 0.115708e+00 0.890735e+10 0.501544e+01
 0.115708e+00 0.890735e+10 0.507853e+01
 0.115708e+00 0.890735e+10 0.514161e+01
 0.115708e+00 0.890735e+10 0.520470e+01
 0.115708e+00 0.890735e+10 0.526779e+01
 0.115708e+00 0.890735e+10 0.533088e+01
 0.115708e+00 0.890735e+10 0.539396e+01
 0.115708e+00 0.890735e+10 0.545705e+01
 0.115708e+00 0.890735e+10 0.552014e+01
 0.115708e+00 0.890735e+10 0.558323e+01
 0.115708e+00 0.890735e+10 0.564631e+01
 0.115708e+00 0.890735e+10 0.570940e+01
 0.115708e+00 0.890735e+10 0.577249e+01
 0.115708e+00 0.890735e+10 0.583558e+01
 0.115708e+00 0.890735e+10 0.589866e+01
 0.115708e+00 0.890735e+10 0.596175e+01
 0.115708e+00 0.890735e+10 0.602484e+01
 0.115708e+00 0.890735e+10 0.608792e+01
 0.115708e+00 0.890735e+10 0.615101e+01
 0.115708e+00 0.890735e+10 0.621410e+01
 0.115708e+00 0.890735e+10 0.627719e+01
 0.115708e+00 0.890735e+10 0.634027e+01
 0.115708e+00 0.890735e+10 0.640336e+01
 0.115708e+00 0.890735e+10 0.646645e+01
 0.115708e+00 0.890735e+10 0.652954e+01
 0.115708e+00 0.890735e+10 0.659262e+01
 0.115708e+00 0.890735e+10 0.665571e+01
 0.115708e+00 0.890735e+10 0.671880e+01
 0.115708e+00 0.890735e+10 0.678188e+01
 0.115708e+00 0.890735e+10 0.684497e+01
 0.115708e+00 0.890735e+10 0.690806e+01
 0.115708e+00 0.890735e+10 0.697115e+01
 0.115708e+00 0.890735e+10 0.703423e+01
 0.115708e+00 0.890735e+10 0.709732e+01
 0.115708e+00 0.890735e+10 0.716041e+01
 0.115708e+00 0.890735e+10 0.722350e+01
 0.115708e+00 0.890735e+10 0.728658e+01
 0.115708e+00 0.890735e+10 0.734967e+01
 0.115708e+00 0.890735e+10 0.741276e+01
 0.115708e+00 0.890735e+10 0.747584e+01
 0.115708e+00 0.890735e+10 0.753893e+01
 0.115708e+00 0.890735e+10 0.760202e+01
 0.115708e+00 0.890735e+10 0.766511e+01
 0.115708e+00 0.890735e+10 0.772819e+01
 0.115708e+00 0.890735e+10 0.779128e+01
 0.115708e+00 0.890735e+10 0.785437e+01
 0.115708e+00 0.890735e+10 0.791746e+01
 0.115708e+00 0.890735e+10 0.798054e+01
 0.115708e+00 0.890735e+10 0.804363e+01
 0.115708e+00 0.890735e+10 0.810672e+01
 0.115708e+00 0.890735e+10 0.816981e+01
 0.115708e+00 0.890735e+10 0.823289e+01
 0.115708e+00 0.890735e+10 0.829598e+01
 0.115708e+00 0.890735e+10 0.835907e+01
 0.115708e+00 0.890735e+10 0.842215e+01
 0.115708e+00 0.890735e+10 0.848524e+01
 0.115708e+00 0.890735e+10 0.854833e+01
 0.115708e+00 0.890735e+10 0.861142e+01
 0.115708e+00 0.890735e+10 0.867450e+01
 0.115708e+00 0.890735e+10 0.873759e+01
 0.115708e+00 0.890735e+10 0.880068e+01
 0.115708e+00 0.890735e+10 0.886377e+01
 0.115708e+00 0.890735e+10 0.892685e+01
 0.115708e+00 0.890735e+10 0.898994e+01
 0.115708e+00 0.890735e+10 0.905303e+01
 0.115708e+00 0.890735e+10 0.911611e+01
 0.115708e+00 0.890735e+10 0.917920e+01
 0.115708e+00 0.890735e+10 0.924229e+01
 0.115708e+00 0.890735e+10 0.930538e+01
 0.115708e+00 0.890735e+10 0.936846e+01
 0.115708e+00 0.890735e+10 0.943155e+01
 0.115708e+00 0.890735e+10 0.949464e+01
 0.115708e+00 0.890735e+10 0.955773e+01
 0.115708e+00 0.890735e+10 0.962081e+01
 0.115708e+00 0.890735e+10 0.968390e+01
 0.115708e+00 0.890735e+10 0.974699e+01
 0.115708e+00 0.890735e+10 0.981007e+01
 0.115708e+00 0.890735e+10 0.987316e+01
 0.115708e+00 0.890735e+10 0.993625e+01
 0.115708e+00 0.890735e+10 0.999934e+01
 0.115708e+00 0.890735e+10 0.100624e+02
 0.115708e+00 0.890735e+10 0.101255e+02
 0.115708e+00 0.890735e+10 0.101886e+02
 0.115708e+00 0.890735e+10 0.102517e+02
 0.115708e+00 0.890735e+10 0.103148e+02
 0.115708e+00 0.890735e+10 0.103779e+02
 0.115708e+00 0.890735e+10 0.104409e+02
 0.115708e+00 0.890735e+10 0.105040e+02
 0.115708e+00 0.890735e+10 0.105671e+02
 0.115708e+00 0.890735e+10 0.106302e+02
 0.115708e+00 0.890735e+10 0.106933e+02
 0.115708e+00 0.890735e+10 0.107564e+02
 0.115708e+00 0.890735e+10 0.108195e+02
 0.115708e+00 0.890735e+10 0.108826e+02
 0.115708e+00 0.890735e+10 0.109456e+02
 0.115708e+00 0.890735e+10 0.110087e+02
 0.115708e+00 0.890735e+10 0.110718e+02
 0.115708e+00 0.890735e+10 0.111349e+02
 0.115708e+00 0.890735e+10 0.111980e+02
 0.115708e+00 0.890735e+10 0.112611e+02
 0.115708e+00 0.890735e+10 0.113242e+02
 0.115708e+00 0.890735e+10 0.113873e+02
 0.115708e+00 0.890735e+10 0.114503e+02
 0.115708e+00 0.890735e+10 0.115134e+02
 0.115708e+00 0.890735e+10 0.115765e+02
 0.115708e+00 0.890735e+10 0.116396e+02
 0.115708e+00 0.890735e+10 0.117027e+02
 0.115708e+00 0.890735e+10 0.117658e+02
 0.115708e+00 0.890735e+10 0.118289e+02
 0.115708e+00 0.890735e+10 0.118920e+02
 0.115708e+00 0.890735e+10 0.119550e+02
 0.115708e+00 0.890735e+10 0.120181e+02
 0.115708e+00 0.890735e+10 0.120812e+02
 0.115708e+00 0.890735e+10 0.121443e+02
 0.115708e+00 0.890735e+10 0.122074e+02
 0.115708e+00 0.890735e+10 0.122705e+02
 0.115708e+00 0.890735e+10 0.123336e+02
 0.115708e+00 0.890735e+10 0.123967e+02
 0.115708e+00 0.890735e+10 0.124597e+02
 0.115708e+00 0.890735e+10 0.125228e+02
 0.115708e+00 0.890735e+10 0.125859e+02
 0.173562e+00 0.840665e+10 0.157717e-01
 0.173562e+00 0.840665e+10 0.262862e-01
 0.173562e+00 0.840665e+10 0.368007e-01
 0.173562e+00 0.840665e+10 0.473152e-01
 0.173562e+00 0.840665e+10 0.578296e-01
 0.173562e+00 0.840665e+10 0.683441e-01
 0.173562e+00 0.840665e+10 0.788586e-01
 0.173562e+00 0.840665e+10 0.893731e-01
 0.173562e+00 0.840665e+10 0.998876e-01
 0.173562e+00 0.840665e+10 0.110402e+00
 0.173562e+00 0.840665e+10 0.120917e+00
 0.173562e+00 0.840665e+10 0.131431e+00
 0.173562e+00 0.840665e+10 0.141945e+00
 0.173562e+00 0.840665e+10 0.152460e+00
 0.173562e+00 0.840665e+10 0.162974e+00
 0.173562e+00 0.840665e+10 0.173489e+00
 0.173562e+00 0.840665e+10 0.184003e+00
 0.173562e+00 0.840665e+10 0.194518e+00
 0.173562e+00 0.840665e+10 0.205032e+00
 0.173562e+00 0.840665e+10 0.215547e+00
 0.173562e+00 0.840665e+10 0.226061e+00
 0.173562e+00 0.840665e+10 0.236576e+00
 0.173562e+00 0.840665e+10 0.247090e+00
 0.173562e+00 0.840665e+10 0.257605e+00
 0.173562e+00 0.840665e+10 0.268119e+00
 0.173562e+00 0.840665e+10 0.278634e+00
 0.173562e+00 0.840665e+10 0.289148e+00
 0.173562e+00 0.840665e+10 0.299663e+00
 0.173562e+00 0.840665e+10 0.310177e+00
 0.173562e+00 0.840665e+10 0.320692e+00
 0.173562e+00 0.840665e+10 0.331206e+00
 0.173562e+00 0.840665e+10 0.341721e+00
 0.173562e+00 0.840665e+10 0.352235e+00
 0.173562e+00 0.840665e+10 0.362750e+00
 0.173562e+00 0.840665e+10 0.373264e+00
 0.173562e+00 0.840665e+10 0.383778e+00
 0.173562e+00 0.840665e+10 0.394293e+00
 0.173562e+00 0.840665e+10 0.404807e+00
 0.173562e+00 0.840665e+10 0.415322e+00
 0.173562e+00 0.840665e+10 0.425836e+00
 0.173562e+00 0.840665e+10 0.436351e+00
 0.173562e+00 0.840665e+10 0.446865e+00
 0.173562e+00 0.840665e+10 0.457380e+00
 0.173562e+00 0.840665e+10 0.467894e+00
 0.173562e+00 0.840665e+10 0.478409e+00
 0.173562e+00 0.840665e+10 0.488923e+00
 0.173562e+00 0.840665e+10 0.499438e+00
 0.173562e+00 0.840665e+10 0.509952e+00
 0.173562e+00 0.840665e+10 0.520467e+00
 0.173562e+00 0.840665e+10 0.530981e+00
 0.173562e+00 0.840665e+10 0.541496e+00
 0.173562e+00 0.840665e+10 0.552010e+00
 0.173562e+00 0.840665e+10 0.562525e+00
 0.173562e+00 0.840665e+10 0.573039e+00
 0.173562e+00 0.840665e+10 0.583554e+00
 0.173562e+00 0.840665e+10 0.594068e+00
 0.173562e+00 0.840665e+10 0.604583e+00
 0.173562e+00 0.840665e+10 0.615097e+00
 0.173562e+00 0.840665e+10 0.625612e+00
 0.173562e+00 0.840665e+10 0.662412e+00
 0.173562e+00 0.840665e+10 0.725499e+00
 0.173562e+00 0.840665e+10 0.788586e+00
 0.173562e+00 0.840665e+10 0.851673e+00
 0.173562e+00 0.840665e+10 0.914760e+00
 0.173562e+00 0.840665e+10 0.977847e+00
 0.173562e+00 0.840665e+10 0.104093e+01
 0.173562e+00 0.840665e+10 0.110402e+01
 0.173562e+00 0.840665e+10 0.116711e+01
 0.173562e+00 0.840665e+10 0.123019e+01
 0.173562e+00 0.840665e+10 0.129328e+01
 0.173562e+00 0.840665e+10 0.135637e+01
 0.173562e+00 0.840665e+10 0.141945e+01
 0.173562e+00 0.840665e+10 0.148254e+01
 0.173562e+00 0.840665e+10 0.154563e+01
 0.173562e+00 0.840665e+10 0.160872e+01
 0.173562e+00 0.840665e+10 0.167180e+01
 0.173562e+00 0.840665e+10 0.173489e+01
 0.173562e+00 0.840665e+10 0.179798e+01
 0.173562e+00 0.840665e+10 0.186106e+01
 0.173562e+00 0.840665e+10 0.192415e+01
 0.173562e+00 0.840665e+10 0.198724e+01
 0.173562e+00 0.840665e+10 0.205032e+01
 0.173562e+00 0.840665e+10 0.211341e+01
 0.173562e+00 0.840665e+10 0.217650e+01
 0.173562e+00 0.840665e+10 0.223958e+01
 0.173562e+00 0.840665e+10 0.230267e+01
 0.173562e+00 0.840665e+10 0.236576e+01
 0.173562e+00 0.840665e+10 0.242884e+01
 0.173562e+00 0.840665e+10 0.249193e+01
 0.173562e+00 0.840665e+10 0.255502e+01
 0.173562e+00 0.840665e+10 0.261811e+01
 0.173562e+00 0.840665e+10 0.268119e+01
 0.173562e+00 0.840665e+10 0.274428e+01
 0.173562e+00 0.840665e+10 0.280737e+01
 0.173562e+00 0.840665e+10 0.287045e+01
 0.173562e+00 0.840665e+10 0.293354e+01
 0.173562e+00 0.840665e+10 0.299663e+01
 0.173562e+00 0.840665e+10 0.305971e+01
 0.173562e+00 0.840665e+10 0.312280e+01
 0.173562e+00 0.840665e+10 0.318589e+01
 0.173562e+00 0.840665e+10 0.324897e+01
 0.173562e+00 0.840665e+10 0.331206e+01
 0.173562e+00 0.840665e+10 0.337515e+01
 0.173562e+00 0.840665e+10 0.343823e+01
 0.173562e+00 0.840665e+10 0.350132e+01
 0.173562e+00 0.840665e+10 0.356441e+01
 0.173562e+00 0.840665e+10 0.362750e+01
 0.173562e+00 0.840665e+10 0.369058e+01
 0.173562e+00 0.840665e+10 0.375367e+01
 0.173562e+00 0.840665e+10 0.381676e+01
 0.173562e+00 0.840665e+10 0.387984e+01
 0.173562e+00 0.840665e+10 0.394293e+01
 0.173562e+00 0.840665e+10 0.400602e+01
 0.173562e+00 0.840665e+10 0.406910e+01
 0.173562e+00 0.840665e+10 0.413219e+01
 0.173562e+00 0.840665e+10 0.419528e+01
 0.173562e+00 0.840665e+10 0.425836e+01
 0.173562e+00 0.840665e+10 0.432145e+01
 0.173562e+00 0.840665e+10 0.438454e+01
 0.173562e+00 0.840665e+10 0.444762e+01
 0.173562e+00 0.840665e+10 0.451071e+01
 0.173562e+00 0.840665e+10 0.457380e+01
 0.173562e+00 0.840665e+10 0.463689e+01
 0.173562e+00 0.840665e+10 0.469997e+01
 0.173562e+00 0.840665e+10 0.476306e+01
 0.173562e+00 0.840665e+10 0.482615e+01
 0.173562e+00 0.840665e+10 0.488923e+01
 0.173562e+00 0.840665e+10 0.495232e+01
 0.173562e+00 0.840665e+10 0.501541e+01
 0.173562e+00 0.840665e+10 0.507849e+01
 0.173562e+00 0.840665e+10 0.514158e+01
 0.173562e+00 0.840665e+10 0.520467e+01
 0.173562e+00 0.840665e+10 0.526775e+01
 0.173562e+00 0.840665e+10 0.533084e+01
 0.173562e+00 0.840665e+10 0.539393e+01
 0.173562e+00 0.840665e+10 0.545701e+01
 0.173562e+00 0.840665e+10 0.552010e+01
 0.173562e+00 0.840665e+10 0.558319e+01
 0.173562e+00 0.840665e+10 0.564628e+01
 0.173562e+00 0.840665e+10 0.570936e+01
 0.173562e+00 0.840665e+10 0.577245e+01
 0.173562e+00 0.840665e+10 0.583554e+01
 0.173562e+00 0.840665e+10 0.589862e+01
 0.173562e+00 0.840665e+10 0.596171e+01
 0.173562e+00 0.840665e+10 0.602480e+01
 0.173562e+00 0.840665e+10 0.608788e+01
 0.173562e+00 0.840665e+10 0.615097e+01
 0.173562e+00 0.840665e+10 0.621406e+01
 0.173562e+00 0.840665e+10 0.627714e+01
 0.173562e+00 0.840665e+10 0.634023e+01
 0.173562e+00 0.840665e+10 0.640332e+01
 0.173562e+00 0.840665e+10 0.646640e+01
 0.173562e+00 0.840665e+10 0.652949e+01
 0.173562e+00 0.840665e+10 0.659258e+01
 0.173562e+00 0.840665e+10 0.665567e+01
 0.173562e+00 0.840665e+10 0.671875e+01
 0.173562e+00 0.840665e+10 0.678184e+01
 0.173562e+00 0.840665e+10 0.684493e+01
 0.173562e+00 0.840665e+10 0.690801e+01
 0.173562e+00 0.840665e+10 0.697110e+01
 0.173562e+00 0.840665e+10 0.703419e+01
 0.173562e+00 0.840665e+10 0.709727e+01
 0.173562e+00 0.840665e+10 0.716036e+01
 0.173562e+00 0.840665e+10 0.722345e+01
 0.173562e+00 0.840665e+10 0.728653e+01
 0.173562e+00 0.840665e+10 0.734962e+01
 0.173562e+00 0.840665e+10 0.741271e+01
 0.173562e+00 0.840665e+10 0.747579e+01
 0.173562e+00 0.840665e+10 0.753888e+01
 0.173562e+00 0.840665e+10 0.760197e+01
 0.173562e+00 0.840665e+10 0.766506e+01
 0.173562e+00 0.840665e+10 0.772814e+01
 0.173562e+00 0.840665e+10 0.779123e+01
 0.173562e+00 0.840665e+10 0.785432e+01
 0.173562e+00 0.840665e+10 0.791740e+01
 0.173562e+00 0.840665e+10 0.798049e+01
 0.173562e+00 0.840665e+10 0.804358e+01
 0.173562e+00 0.840665e+10 0.810666e+01
 0.173562e+00 0.840665e+10 0.816975e+01
 0.173562e+00 0.840665e+10 0.823284e+01
 0.173562e+00 0.840665e+10 0.829592e+01
 0.173562e+00 0.840665e+10 0.835901e+01
 0.173562e+00 0.840665e+10 0.842210e+01
 0.173562e+00 0.840665e+10 0.848518e+01
 0.173562e+00 0.840665e+10 0.854827e+01
 0.173562e+00 0.840665e+10 0.861136e+01
 0.173562e+00 0.840665e+10 0.867445e+01
 0.173562e+00 0.840665e+10 0.873753e+01
 0.173562e+00 0.840665e+10 0.880062e+01
 0.173562e+00 0.840665e+10 0.886371e+01
 0.173562e+00 0.840665e+10 0.892679e+01
 0.173562e+00 0.840665e+10 0.898988e+01
 0.173562e+00 0.840665e+10 0.905297e+01
 0.173562e+00 0.840665e+10 0.911605e+01
 0.173562e+00 0.840665e+10 0.917914e+01
 0.173562e+00 0.840665e+10 0.924223e+01
 0.173562e+00 0.840665e+10 0.930531e+01
 0.173562e+00 0.840665e+10 0.936840e+01
 0.173562e+00 0.840665e+10 0.943149e+01
 0.173562e+00 0.840665e+10 0.949457e+01
 0.173562e+00 0.840665e+10 0.955766e+01
 0.173562e+00 0.840665e+10 0.962075e+01
 0.173562e+00 0.840665e+10 0.968384e+01
 0.173562e+00 0.840665e+10 0.974692e+01
 0.173562e+00 0.840665e+10 0.981001e+01
 0.173562e+00 0.840665e+10 0.987310e+01
 0.173562e+00 0.840665e+10 0.993618e+01
 0.173562e+00 0.840665e+10 0.999927e+01
 0.173562e+00 0.840665e+10 0.100624e+02
 0.173562e+00 0.840665e+10 0.101254e+02
 0.173562e+00 0.840665e+10 0.101885e+02
 0.173562e+00 0.840665e+10 0.102516e+02
 0.173562e+00 0.840665e+10 0.103147e+02
 0.173562e+00 0.840665e+10 0.103778e+02
 0.173562e+00 0.840665e+10 0.104409e+02
 0.173562e+00 0.840665e+10 0.105040e+02
 0.173562e+00 0.840665e+10 0.105671e+02
 0.173562e+00 0.840665e+10 0.106301e+02
 0.173562e+00 0.840665e+10 0.106932e+02
 0.173562e+00 0.840665e+10 0.107563e+02
 0.173562e+00 0.840665e+10 0.108194e+02
 0.173562e+00 0.840665e+10 0.108825e+02
 0.173562e+00 0.840665e+10 0.109456e+02
 0.173562e+00 0.840665e+10 0.110087e+02
 0.173562e+00 0.840665e+10 0.110717e+02
 0.173562e+00 0.840665e+10 0.111348e+02
 0.173562e+00 0.840665e+10 0.111979e+02
 0.173562e+00 0.840665e+10 0.112610e+02
 0.173562e+00 0.840665e+10 0.113241e+02
 0.173562e+00 0.840665e+10 0.113872e+02
 0.173562e+00 0.840665e+10 0.114503e+02
 0.173562e+00 0.840665e+10 0.115134e+02
 0.173562e+00 0.840665e+10 0.115764e+02
 0.173562e+00 0.840665e+10 0.116395e+02
 0.173562e+00 0.840665e+10 0.117026e+02
 0.173562e+00 0.840665e+10 0.117657e+02
 0.173562e+00 0.840665e+10 0.118288e+02
 0.173562e+00 0.840665e+10 0.118919e+02
 0.173562e+00 0.840665e+10 0.119550e+02
 0.173562e+00 0.840665e+10 0.120180e+02
 0.173562e+00 0.840665e+10 0.120811e+02
 0.173562e+00 0.840665e+10 0.121442e+02
 0.173562e+00 0.840665e+10 0.122073e+02
 0.173562e+00 0.840665e+10 0.122704e+02
 0.173562e+00 0.840665e+10 0.123335e+02
 0.173562e+00 0.840665e+10 0.123966e+02
 0.173562e+00 0.840665e+10 0.124597e+02
 0.173562e+00 0.840665e+10 0.125227e+02
 0.173562e+00 0.840665e+10 0.125858e+02
 0.231416e+00 0.793410e+10 0.157716e-01
 0.231416e+00 0.793410e+10 0.262860e-01
 0.231416e+00 0.793410e+10 0.368004e-01
 0.231416e+00 0.793410e+10 0.473148e-01
 0.231416e+00 0.793410e+10 0.578292e-01
 0.231416e+00 0.793410e+10 0.683437e-01
 0.231416e+00 0.793410e+10 0.788581e-01
 0.231416e+00 0.793410e+10 0.893725e-01
 0.231416e+00 0.793410e+10 0.998869e-01
 0.231416e+00 0.793410e+10 0.110401e+00
 0.231416e+00 0.793410e+10 0.120916e+00
 0.231416e+00 0.793410e+10 0.131430e+00
 0.231416e+00 0.793410e+10 0.141945e+00
 0.231416e+00 0.793410e+10 0.152459e+00
 0.231416e+00 0.793410e+10 0.162973e+00
 0.231416e+00 0.793410e+10 0.173488e+00
 0.231416e+00 0.793410e+10 0.184002e+00
 0.231416e+00 0.793410e+10 0.194517e+00
 0.231416e+00 0.793410e+10 0.205031e+00
 0.231416e+00 0.793410e+10 0.215545e+00
 0.231416e+00 0.793410e+10 0.226060e+00
 0.231416e+00 0.793410e+10 0.236574e+00
 0.231416e+00 0.793410e+10 0.247089e+00
 0.231416e+00 0.793410e+10 0.257603e+00
 0.231416e+00 0.793410e+10 0.268117e+00
 0.231416e+00 0.793410e+10 0.278632e+00
 0.231416e+00 0.793410e+10 0.289146e+00
 0.231416e+00 0.793410e+10 0.299661e+00
 0.231416e+00 0.793410e+10 0.310175e+00
 0.231416e+00 0.793410e+10 0.320689e+00
 0.231416e+00 0.793410e+10 0.331204e+00
 0.231416e+00 0.793410e+10 0.341718e+00
 0.231416e+00 0.793410e+10 0.352233e+00
 0.231416e+00 0.793410e+10 0.362747e+00
 0.231416e+00 0.793410e+10 0.373262e+00
 0.231416e+00 0.793410e+10 0.383776e+00
 0.231416e+00 0.793410e+10 0.394290e+00
 0.231416e+00 0.793410e+10 0.404805e+00
 0.231416e+00 0.793410e+10 0.415319e+00
 0.231416e+00 0.793410e+10 0.425834e+00
 0.231416e+00 0.793410e+10 0.436348e+00
 0.231416e+00 0.793410e+10 0.446862e+00
 0.231416e+00 0.793410e+10 0.457377e+00
 0.231416e+00 0.793410e+10 0.467891e+00
 0.231416e+00 0.793410e+10 0.478406e+00
 0.231416e+00 0.793410e+10 0.488920e+00
 0.231416e+00 0.793410e+10 0.499434e+00
 0.231416e+00 0.793410e+10 0.509949e+00
 0.231416e+00 0.793410e+10 0.520463e+00
 0.231416e+00 0.793410e+10 0.530978e+00
 0.231416e+00 0.793410e+10 0.541492e+00
 0.231416e+00 0.793410e+10 0.552006e+00
 0.231416e+00 0.793410e+10 0.562521e+00
 0.231416e+00 0.793410e+10 0.573035e+00
 0.231416e+00 0.793410e+10 0.583550e+00
 0.231416e+00 0.793410e+10 0.594064e+00
 0.231416e+00 0.793410e+10 0.604579e+00
 0.231416e+00 0.793410e+10 0.615093e+00
 0.231416e+00 0.793410e+10 0.625607e+00
 0.231416e+00 0.793410e+10 0.662408e+00
 0.231416e+00 0.793410e+10 0.725494e+00
 0.231416e+00 0.793410e+10 0.788581e+00
 0.231416e+00 0.793410e+10 0.851667e+00
 0.231416e+00 0.793410e+10 0.914754e+00
 0.231416e+00 0.793410e+10 0.977840e+00
 0.231416e+00 0.793410e+10 0.104093e+01
 0.231416e+00 0.793410e+10 0.110401e+01
 0.231416e+00 0.793410e+10 0.116710e+01
 0.231416e+00 0.793410e+10 0.123019e+01
 0.231416e+00 0.793410e+10 0.129327e+01
 0.231416e+00 0.793410e+10 0.135636e+01
 0.231416e+00 0.793410e+10 0.141945e+01
 0.231416e+00 0.793410e+10 0.148253e+01
 0.231416e+00 0.793410e+10 0.154562e+01
 0.231416e+00 0.793410e+10 0.160870e+01
 0.231416e+00 0.793410e+10 0.167179e+01
 0.231416e+00 0.793410e+10 0.173488e+01
 0.231416e+00 0.793410e+10 0.179796e+01
 0.231416e+00 0.793410e+10 0.186105e+01
 0.231416e+00 0.793410e+10 0.192414e+01
 0.231416e+00 0.793410e+10 0.198722e+01
 0.231416e+00 0.793410e+10 0.205031e+01
 0.231416e+00 0.793410e+10 0.211340e+01
 0.231416e+00 0.793410e+10 0.217648e+01
 0.231416e+00 0.793410e+10 0.223957e+01
 0.231416e+00 0.793410e+10 0.230266e+01
 0.231416e+00 0.793410e+10 0.236574e+01
 0.231416e+00 0.793410e+10 0.242883e+01
 0.231416e+00 0.793410e+10 0.249191e+01
 0.231416e+00 0.793410e+10 0.255500e+01
 0.231416e+00 0.793410e+10 0.261809e+01
 0.231416e+00 0.793410e+10 0.268117e+01
 0.231416e+00 0.793410e+10 0.274426e+01
 0.231416e+00 0.793410e+10 0.280735e+01
 0.231416e+00 0.793410e+10 0.287043e+01
 0.231416e+00 0.793410e+10 0.293352e+01
 0.231416e+00 0.793410e+10 0.299661e+01
 0.231416e+00 0.793410e+10 0.305969e+01
 0.231416e+00 0.793410e+10 0.312278e+01
 0.231416e+00 0.793410e+10 0.318587e+01
 0.231416e+00 0.793410e+10 0.324895e+01
 0.231416e+00 0.793410e+10 0.331204e+01
 0.231416e+00 0.793410e+10 0.337513e+01
 0.231416e+00 0.793410e+10 0.343821e+01
 0.231416e+00 0.793410e+10 0.350130e+01
 0.231416e+00 0.793410e+10 0.356438e+01
 0.231416e+00 0.793410e+10 0.362747e+01
 0.231416e+00 0.793410e+10 0.369056e+01
 0.231416e+00 0.793410e+10 0.375364e+01
 0.231416e+00 0.793410e+10 0.381673e+01
 0.231416e+00 0.793410e+10 0.387982e+01
 0.231416e+00 0.793410e+10 0.394290e+01
 0.231416e+00 0.793410e+10 0.400599e+01
 0.231416e+00 0.793410e+10 0.406908e+01
 0.231416e+00 0.793410e+10 0.413216e+01
 0.231416e+00 0.793410e+10 0.419525e+01
 0.231416e+00 0.793410e+10 0.425834e+01
 0.231416e+00 0.793410e+10 0.432142e+01
 0.231416e+00 0.793410e+10 0.438451e+01
