M_GeV T_GeV <g1>/T
1.000000000000000000e+05 4.229242874389498752e+02 4.704002223887110645e+00
1.000000000000000000e+05 4.328761281083056929e+02 4.595857011895407851e+00
1.000000000000000000e+05 4.430621457583877714e+02 4.490198062945279567e+00
1.000000000000000000e+05 4.534878508128581984e+02 4.386968217743229204e+00
1.000000000000000000e+05 4.641588833612777307e+02 4.286111631090371965e+00
1.000000000000000000e+05 4.750810162102798131e+02 4.187573741671315020e+00
1.000000000000000000e+05 4.862601580065353346e+02 4.091301242537649152e+00
1.000000000000000000e+05 4.977023564332108663e+02 3.997242052269977641e+00
1.000000000000000000e+05 5.094138014816380178e+02 3.905345286802956117e+00
1.000000000000000000e+05 5.214008287999683944e+02 3.815561231898088490e+00
1.000000000000000000e+05 5.336699231206307559e+02 3.727841316249331349e+00
1.000000000000000000e+05 5.462277217684342077e+02 3.642138085207045517e+00
1.000000000000000000e+05 5.590810182512223037e+02 3.558405175106018614e+00
1.000000000000000000e+05 5.722367659350220492e+02 3.476597288183671086e+00
1.000000000000000000e+05 5.857020818056666940e+02 3.396670168074932938e+00
1.000000000000000000e+05 5.994842503189408944e+02 3.318580575870442750e+00
1.000000000000000000e+05 6.135907273413175744e+02 3.242286266725217914e+00
1.000000000000000000e+05 6.280291441834252737e+02 3.167745967005071162e+00
1.000000000000000000e+05 6.428073117284319551e+02 3.094919351958418829e+00
1.000000000000000000e+05 6.579332246575681893e+02 3.023767023901438922e+00
1.000000000000000000e+05 6.734150657750820983e+02 2.954250490904751558e+00
1.000000000000000000e+05 6.892612104349694846e+02 2.886332145970067486e+00
1.000000000000000000e+05 7.054802310718645231e+02 2.819975246685594961e+00
1.000000000000000000e+05 7.220809018385464242e+02 2.755143895349166261e+00
1.000000000000000000e+05 7.390722033525775032e+02 2.691803019548311138e+00
1.000000000000000000e+05 7.564633275546290179e+02 2.629918353186819768e+00
1.000000000000000000e+05 7.742636826811269657e+02 2.569456417947504789e+00
1.000000000000000000e+05 7.924828983539168803e+02 2.510384505181113113e+00
1.000000000000000000e+05 8.111308307896872520e+02 2.452670658211633992e+00
1.000000000000000000e+05 8.302175681319744172e+02 2.396283655048411898e+00
1.000000000000000000e+05 8.497534359086438371e+02 2.341192991495681497e+00
1.000000000000000000e+05 8.697490026177833897e+02 2.287368864650439981e+00
1.000000000000000000e+05 8.902150854450383122e+02 2.234782156779704376e+00
1.000000000000000000e+05 9.111627561154896284e+02 2.183404419568408361e+00
1.000000000000000000e+05 9.326033468832199560e+02 2.133207858729471162e+00
1.000000000000000000e+05 9.545484566618337112e+02 2.084165318967653224e+00
1.000000000000000000e+05 9.770099572992256753e+02 2.036250269289111348e+00
1.000000000000000000e+05 1.000000000000000000e+03 1.989436788648691667e+00
1.000000000000000000e+05 1.000000000000000000e+03 1.989436788648691667e+00
1.000000000000000000e+05 1.097498765493055544e+03 1.812700707462691074e+00
1.000000000000000000e+05 1.204503540258781186e+03 1.651665372624202988e+00
1.000000000000000000e+05 1.321941148466028608e+03 1.504935973100784752e+00
1.000000000000000000e+05 1.450828778495938650e+03 1.371241609027857189e+00
1.000000000000000000e+05 1.592282793341090610e+03 1.249424283782061051e+00
1.000000000000000000e+05 1.747528400007682876e+03 1.138428873968483357e+00
1.000000000000000000e+05 1.917910261672486740e+03 1.037293990446576553e+00
1.000000000000000000e+05 2.104904144512019684e+03 9.451436512373361243e-01
1.000000000000000000e+05 2.310129700083157786e+03 8.611796941864684474e-01
1.000000000000000000e+05 2.535364493970108924e+03 7.846748636656368792e-01
1.000000000000000000e+05 2.782559402207123185e+03 7.149665114321269721e-01
1.000000000000000000e+05 3.053855508833412387e+03 6.514508570867736381e-01
1.000000000000000000e+05 3.351602650938840725e+03 5.935777584169820154e-01
1.000000000000000000e+05 3.678379771828630510e+03 5.408459463280715918e-01
1.000000000000000000e+05 4.037017258596553802e+03 4.927986830901753823e-01
1.000000000000000000e+05 4.430621457583877600e+03 4.490198062945279789e-01
1.000000000000000000e+05 4.862601580065348571e+03 4.091301242537653815e-01
1.000000000000000000e+05 5.336699231206307559e+03 3.727841316249331793e-01
1.000000000000000000e+05 5.857020818056661483e+03 3.396670168074935603e-01
1.000000000000000000e+05 6.428073117284318869e+03 3.094919351958418940e-01
1.000000000000000000e+05 7.054802310718638182e+03 2.819975246685598180e-01
1.000000000000000000e+05 7.742636826811270112e+03 2.569456417947504345e-01
1.000000000000000000e+05 8.497534359086437689e+03 2.341192991495681663e-01
1.000000000000000000e+05 9.326033468832189101e+03 2.133207858729473383e-01
1.000000000000000000e+05 1.023531021899026928e+04 1.662892562208351244e-01
1.000000000000000000e+05 1.123324032978026480e+04 1.492853759402928138e-01
1.000000000000000000e+05 1.232846739442065882e+04 1.337055110932217905e-01
1.000000000000000000e+05 1.353047774579807628e+04 1.194826399063605160e-01
1.000000000000000000e+05 1.484968262254463480e+04 1.065606761339401576e-01
1.000000000000000000e+05 1.629750834620643400e+04 9.486012328975804153e-02
1.000000000000000000e+05 1.788649529057435211e+04 8.431032380924721736e-02
1.000000000000000000e+05 1.963040650040268520e+04 7.483736447105183986e-02
1.000000000000000000e+05 2.154434690031882201e+04 6.634824565132539653e-02
1.000000000000000000e+05 2.364489412645406992e+04 5.877030999536028005e-02
1.000000000000000000e+05 2.595024211399731939e+04 5.200856583355691759e-02
1.000000000000000000e+05 2.848035868435799057e+04 4.598777166588393500e-02
1.000000000000000000e+05 3.125715849688235176e+04 4.063785729790177909e-02
1.000000000000000000e+05 3.430469286314912461e+04 3.587458220898580297e-02
1.000000000000000000e+05 3.764935806792470976e+04 3.164005083129815127e-02
1.000000000000000000e+05 4.132012400115334458e+04 2.788460989023469269e-02
1.000000000000000000e+05 4.534878508128582325e+04 2.454430673133082760e-02
1.000000000000000000e+05 4.977023564332113892e+04 2.159188077312309759e-02
1.000000000000000000e+05 5.462277217684336938e+04 1.897665323940136289e-02
1.000000000000000000e+05 5.994842503189409035e+04 1.667682586656625207e-02
1.000000000000000000e+05 6.579332246575682075e+04 1.467620332579789265e-02
1.000000000000000000e+05 7.220809018385456875e+04 1.293821230522948507e-02
1.000000000000000000e+05 7.924828983539169712e+04 1.146190158759001314e-02
1.000000000000000000e+05 8.697490026177834079e+04 1.021542950488959871e-02
1.000000000000000000e+05 9.545484566618327517e+04 9.193312897852244300e-03
1.000000000000000000e+05 1.047615752789664111e+05 8.391204554596035092e-03
1.000000000000000000e+05 1.149756995397735591e+05 7.779571511335601347e-03
1.000000000000000000e+05 1.261856883066018490e+05 7.362985122994449537e-03
1.000000000000000000e+05 1.384886371393871668e+05 7.110819538928718486e-03
1.000000000000000000e+05 1.519911082952933211e+05 7.016063762215845462e-03
1.000000000000000000e+05 1.668100537200059043e+05 7.048308458705406648e-03
1.000000000000000000e+05 1.830738280295369623e+05 7.080940257475209533e-03
1.000000000000000000e+05 2.009233002565045899e+05 7.117883194846993770e-03
1.000000000000000000e+05 2.205130739903045469e+05 7.142037663068925672e-03
1.000000000000000000e+05 2.420128264794383431e+05 7.162474682130168593e-03
1.000000000000000000e+05 2.656087782946684165e+05 7.188189071461556501e-03
1.000000000000000000e+05 2.915053062825175584e+05 7.202070540373684687e-03
1.000000000000000000e+05 3.199267137797384639e+05 7.213104299133398303e-03
1.000000000000000000e+05 3.511191734215127653e+05 7.230138329159373906e-03
1.000000000000000000e+05 3.853528593710527639e+05 7.236156374461582066e-03
1.000000000000000000e+05 4.229242874389498611e+05 7.248564870016942045e-03
1.000000000000000000e+05 4.641588833612772287e+05 7.250421866884021113e-03
1.000000000000000000e+05 5.094138014816375216e+05 7.250506428753938047e-03
1.000000000000000000e+05 5.590810182512222091e+05 7.257425756252034593e-03
1.000000000000000000e+05 6.135907273413175717e+05 7.254315074790707377e-03
1.000000000000000000e+05 6.734150657750827959e+05 7.258251338557952792e-03
1.000000000000000000e+05 7.390722033525775187e+05 7.252513172401994952e-03
1.000000000000000000e+05 8.111308307896872284e+05 7.245727653363315257e-03
1.000000000000000000e+05 8.902150854450393235e+05 7.246298524297804799e-03
1.000000000000000000e+05 9.770099572992246831e+05 7.237678908635710937e-03
1.000000000000000000e+05 1.072267222010323079e+06 7.236518669078326541e-03
1.000000000000000000e+05 1.176811952434999170e+06 7.226436910731545878e-03
1.000000000000000000e+05 1.291549665014882572e+06 7.215780042221583632e-03
1.000000000000000000e+05 1.417474162926804740e+06 7.212651541013756842e-03
1.000000000000000000e+05 1.555676143930472201e+06 7.200985004238821992e-03
1.000000000000000000e+05 1.707352647470688680e+06 7.196871501409617469e-03
1.000000000000000000e+05 1.873817422860383056e+06 7.184431002349275959e-03
1.000000000000000000e+05 2.056512308348651510e+06 7.171715570924528521e-03
1.000000000000000000e+05 2.257019719633921515e+06 7.166528570115923355e-03
1.000000000000000000e+05 2.477076355991709046e+06 7.153322945641815873e-03
1.000000000000000000e+05 2.718588242732940242e+06 7.147618119646019334e-03
1.000000000000000000e+05 2.983647240283340216e+06 7.134072844501782723e-03
1.000000000000000000e+05 3.274549162877731491e+06 7.120440395354939341e-03
1.000000000000000000e+05 3.593813663804625627e+06 7.114215057800795522e-03
1.000000000000000000e+05 3.944206059437655844e+06 7.100404493049329926e-03
1.000000000000000000e+05 4.328761281083061360e+06 7.086575976210032421e-03
1.000000000000000000e+05 4.750810162102793343e+06 7.080056383420542214e-03
1.000000000000000000e+05 5.214008287999683991e+06 7.066171646334467281e-03
1.000000000000000000e+05 5.722367659350220114e+06 7.059530327824252612e-03
1.000000000000000000e+05 6.280291441834246740e+06 7.045651917931041071e-03
1.000000000000000000e+05 6.892612104349695146e+06 7.031826798101658248e-03
1.000000000000000000e+05 7.564633275546290912e+06 7.025115994013715268e-03
1.000000000000000000e+05 8.302175681319751777e+06 7.011361501468947773e-03
1.000000000000000000e+05 9.111627561154887080e+06 7.004638122736262656e-03
1.000000000000000000e+05 1.000000000000000000e+07 6.990978279754844413e-03
1.400000000000000000e+05 1.000000000000000000e+02 2.785211504108168512e+01
1.400000000000000000e+05 1.023531021899025859e+02 2.721179372698033561e+01
1.400000000000000000e+05 1.047615752789664043e+02 2.658619342723239498e+01
1.400000000000000000e+05 1.072267222010323167e+02 2.597497570508924625e+01
1.400000000000000000e+05 1.097498765493055686e+02 2.537780990447766882e+01
1.400000000000000000e+05 1.123324032978026565e+02 2.479437297112159655e+01
1.400000000000000000e+05 1.149756995397735579e+02 2.422434927777656100e+01
1.400000000000000000e+05 1.176811952434997863e+02 2.366743045348200525e+01
1.400000000000000000e+05 1.204503540258782408e+02 2.312331521673882051e+01
1.400000000000000000e+05 1.232846739442065882e+02 2.259170921252253095e+01
1.400000000000000000e+05 1.261856883066019748e+02 2.207232485304315972e+01
1.400000000000000000e+05 1.291549665014883885e+02 2.156488116216631923e+01
1.400000000000000000e+05 1.321941148466028721e+02 2.106910362341098519e+01
1.400000000000000000e+05 1.353047774579807481e+02 2.058472403144170926e+01
1.400000000000000000e+05 1.384886371393873219e+02 2.011148034697520259e+01
1.400000000000000000e+05 1.417474162926804695e+02 1.964911655502246290e+01
1.400000000000000000e+05 1.450828778495940128e+02 1.919738252638998333e+01
1.400000000000000000e+05 1.484968262254465117e+02 1.875603388236517688e+01
1.400000000000000000e+05 1.519911082952933157e+02 1.832483186251243268e+01
1.400000000000000000e+05 1.555676143930472222e+02 1.790354319550874251e+01
1.400000000000000000e+05 1.592282793341092315e+02 1.749193997294883474e+01
1.400000000000000000e+05 1.629750834620643332e+02 1.708979952605136532e+01
1.400000000000000000e+05 1.668100537200059250e+02 1.669690430519974811e+01
1.400000000000000000e+05 1.707352647470690385e+02 1.631304176225246394e+01
1.400000000000000000e+05 1.747528400007682876e+02 1.593800423555876655e+01
1.400000000000000000e+05 1.788649529057435075e+02 1.557158883761813328e+01
1.400000000000000000e+05 1.830738280295367701e+02 1.521359734532239116e+01
1.400000000000000000e+05 1.873817422860383033e+02 1.486383609272104067e+01
1.400000000000000000e+05 1.917910261672488730e+02 1.452211586625205797e+01
1.400000000000000000e+05 1.963040650040270521e+02 1.418825180238132866e+01
1.400000000000000000e+05 2.009233002565045751e+02 1.386206328759524631e+01
1.400000000000000000e+05 2.056512308348651459e+02 1.354337386069257931e+01
1.400000000000000000e+05 2.104904144512019570e+02 1.323201111732270796e+01
1.400000000000000000e+05 2.154434690031882269e+02 1.292780661671833720e+01
1.400000000000000000e+05 2.205130739903045480e+02 1.263059579057261672e+01
1.400000000000000000e+05 2.257019719633919124e+02 1.234021785401112936e+01
1.400000000000000000e+05 2.310129700083157900e+02 1.205651571861055693e+01
1.400000000000000000e+05 2.364489412645407072e+02 1.177933590741713132e+01
1.400000000000000000e+05 2.420128264794381039e+02 1.150852847191884365e+01
1.400000000000000000e+05 2.477076355991711409e+02 1.124394691092634169e+01
1.400000000000000000e+05 2.535364493970111255e+02 1.098544809131890609e+01
1.400000000000000000e+05 2.595024211399737055e+02 1.073289217061233458e+01
1.400000000000000000e+05 2.656087782946686957e+02 1.048614252130714775e+01
1.400000000000000000e+05 2.718588242732940330e+02 1.024506565697589089e+01
1.400000000000000000e+05 2.782559402207126027e+02 1.000953116004976806e+01
1.400000000000000000e+05 2.848035868435802058e+02 9.779411611265492965e+00
1.400000000000000000e+05 2.915053062825175516e+02 9.554582520734053119e+00
1.400000000000000000e+05 2.983647240283340238e+02 9.334922260594295196e+00
1.400000000000000000e+05 3.053855508833415229e+02 9.120311999214822052e+00
1.400000000000000000e+05 3.125715849688235153e+02 8.910635636908489587e+00
1.400000000000000000e+05 3.199267137797384635e+02 8.705779743124910652e+00
1.400000000000000000e+05 3.274549162877728463e+02 8.505633495086932783e+00
1.400000000000000000e+05 3.351602650938841066e+02 8.310088617837747549e+00
1.400000000000000000e+05 3.430469286314919373e+02 8.119039325666431495e+00
1.400000000000000000e+05 3.511191734215130964e+02 7.932382264880094347e+00
1.400000000000000000e+05 3.593813663804625662e+02 7.750016457891635291e+00
1.400000000000000000e+05 3.678379771828634262e+02 7.571843248592994513e+00
1.400000000000000000e+05 3.764935806792467474e+02 7.397766248984272153e+00
1.400000000000000000e+05 3.853528593710527161e+02 7.227691287029776923e+00
1.400000000000000000e+05 3.944206059437656222e+02 7.061526355712939740e+00
1.400000000000000000e+05 4.037017258596553688e+02 6.899181563262455796e+00
1.400000000000000000e+05 4.132012400115334572e+02 6.740569084522657128e+00
1.400000000000000000e+05 4.229242874389498752e+02 6.585603113441955259e+00
1.400000000000000000e+05 4.328761281083056929e+02 6.434199816653570991e+00
1.400000000000000000e+05 4.430621457583877714e+02 6.286277288123391038e+00
1.400000000000000000e+05 4.534878508128581984e+02 6.141755504840519464e+00
1.400000000000000000e+05 4.641588833612777307e+02 6.000556283526520929e+00
1.400000000000000000e+05 4.750810162102798131e+02 5.862603238339839429e+00
1.400000000000000000e+05 4.862601580065353346e+02 5.727821739552708458e+00
1.400000000000000000e+05 4.977023564332108663e+02 5.596138873177968875e+00
1.400000000000000000e+05 5.094138014816380178e+02 5.467483401524138031e+00
1.400000000000000000e+05 5.214008287999683944e+02 5.341785724657324153e+00
1.400000000000000000e+05 5.336699231206307559e+02 5.218977842749064067e+00
1.400000000000000000e+05 5.462277217684342077e+02 5.098993319289863990e+00
1.400000000000000000e+05 5.590810182512223037e+02 4.981767245148425616e+00
1.400000000000000000e+05 5.722367659350220492e+02 4.867236203457139254e+00
1.400000000000000000e+05 5.857020818056666940e+02 4.755338235304905403e+00
1.400000000000000000e+05 5.994842503189408944e+02 4.646012806218620561e+00
1.400000000000000000e+05 6.135907273413175744e+02 4.539200773415305257e+00
1.400000000000000000e+05 6.280291441834252737e+02 4.434844353807099182e+00
1.400000000000000000e+05 6.428073117284319551e+02 4.332887092741786184e+00
1.400000000000000000e+05 6.579332246575681893e+02 4.233273833462014579e+00
1.400000000000000000e+05 6.734150657750820983e+02 4.135950687266651826e+00
1.400000000000000000e+05 6.892612104349694846e+02 4.040865004358094481e+00
1.400000000000000000e+05 7.054802310718645231e+02 3.947965345359832678e+00
1.400000000000000000e+05 7.220809018385464242e+02 3.857201453488833032e+00
1.400000000000000000e+05 7.390722033525775032e+02 3.768524227367636037e+00
1.400000000000000000e+05 7.564633275546290179e+02 3.681885694461547676e+00
1.400000000000000000e+05 7.742636826811269657e+02 3.597238985126506527e+00
1.400000000000000000e+05 7.924828983539168803e+02 3.514538307253558092e+00
1.400000000000000000e+05 8.111308307896872520e+02 3.433738921496287233e+00
1.400000000000000000e+05 8.302175681319744172e+02 3.354797117067776835e+00
1.400000000000000000e+05 8.497534359086438371e+02 3.277670188093954273e+00
1.400000000000000000e+05 8.697490026177833897e+02 3.202316410510616329e+00
1.400000000000000000e+05 8.902150854450383122e+02 3.128695019491586127e+00
1.400000000000000000e+05 9.111627561154896284e+02 3.056766187395771439e+00
1.400000000000000000e+05 9.326033468832199560e+02 2.986491002221259183e+00
1.400000000000000000e+05 9.545484566618337112e+02 2.917831446554714603e+00
1.400000000000000000e+05 9.770099572992256753e+02 2.850750377004756420e+00
1.400000000000000000e+05 1.000000000000000000e+03 2.785211504108168423e+00
1.400000000000000000e+05 1.000000000000000000e+03 2.785211504108168423e+00
1.400000000000000000e+05 1.097498765493055544e+03 2.537780990447767504e+00
1.400000000000000000e+05 1.204503540258781186e+03 2.312331521673884449e+00
1.400000000000000000e+05 1.321941148466028608e+03 2.106910362341098519e+00
1.400000000000000000e+05 1.450828778495938650e+03 1.919738252639000109e+00
1.400000000000000000e+05 1.592282793341090610e+03 1.749193997294885561e+00
1.400000000000000000e+05 1.747528400007682876e+03 1.593800423555876700e+00
1.400000000000000000e+05 1.917910261672486740e+03 1.452211586625207218e+00
1.400000000000000000e+05 2.104904144512019684e+03 1.323201111732270618e+00
1.400000000000000000e+05 2.310129700083157786e+03 1.205651571861055649e+00
1.400000000000000000e+05 2.535364493970108924e+03 1.098544809131891675e+00
1.400000000000000000e+05 2.782559402207123185e+03 1.000953116004977828e+00
1.400000000000000000e+05 3.053855508833412387e+03 9.120311999214830712e-01
1.400000000000000000e+05 3.351602650938840725e+03 8.310088617837748659e-01
1.400000000000000000e+05 3.678379771828630510e+03 7.571843248593002063e-01
1.400000000000000000e+05 4.037017258596553802e+03 6.899181563262455352e-01
1.400000000000000000e+05 4.430621457583877600e+03 6.286277288123390816e-01
1.400000000000000000e+05 4.862601580065348571e+03 5.727821739552714231e-01
1.400000000000000000e+05 5.336699231206307559e+03 5.218977842749064067e-01
1.400000000000000000e+05 5.857020818056661483e+03 4.755338235304910066e-01
1.400000000000000000e+05 6.428073117284318869e+03 4.332887092741786739e-01
1.400000000000000000e+05 7.054802310718638182e+03 3.947965345359836786e-01
1.400000000000000000e+05 7.742636826811270112e+03 3.597238985126505750e-01
1.400000000000000000e+05 8.497534359086437689e+03 3.277670188093954606e-01
1.400000000000000000e+05 9.326033468832189101e+03 2.986491002221263180e-01
1.400000000000000000e+05 1.023531021899026928e+04 2.721179372698031007e-01
1.400000000000000000e+05 1.123324032978026480e+04 2.479437297112159488e-01
1.400000000000000000e+05 1.232846739442065882e+04 2.259170921252253161e-01
1.400000000000000000e+05 1.353047774579807628e+04 2.058472403144170626e-01
1.400000000000000000e+05 1.484968262254463480e+04 1.595795149370313748e-01
1.400000000000000000e+05 1.629750834620643400e+04 1.431253625983814892e-01
1.400000000000000000e+05 1.788649529057435211e+04 1.280692393709241539e-01
1.400000000000000000e+05 1.963040650040268520e+04 1.143543681095158804e-01
1.400000000000000000e+05 2.154434690031882201e+04 1.019050862629119480e-01
1.400000000000000000e+05 2.364489412645406992e+04 9.065828933146695412e-02
1.400000000000000000e+05 2.595024211399731939e+04 8.052757751357395022e-02
1.400000000000000000e+05 2.848035868435799057e+04 7.143695077321496334e-02
1.400000000000000000e+05 3.125715849688235176e+04 6.330888634992254405e-02
1.400000000000000000e+05 3.430469286314912461e+04 5.604858814752025631e-02
1.400000000000000000e+05 3.764935806792470976e+04 4.957878636854514548e-02
1.400000000000000000e+05 4.132012400115334458e+04 4.382628061578780487e-02
1.400000000000000000e+05 4.534878508128582325e+04 3.870393504454333611e-02
1.400000000000000000e+05 4.977023564332113892e+04 3.415602899650335006e-02
1.400000000000000000e+05 5.462277217684336938e+04 3.010759215125680122e-02
1.400000000000000000e+05 5.994842503189409035e+04 2.651112439793595899e-02
1.400000000000000000e+05 6.579332246575682075e+04 2.332743751136292717e-02
1.400000000000000000e+05 7.220809018385456875e+04 2.050247639390423426e-02
1.400000000000000000e+05 7.924828983539169712e+04 1.801820471095919030e-02
1.400000000000000000e+05 8.697490026177834079e+04 1.583200172985687812e-02
1.400000000000000000e+05 9.545484566618327517e+04 1.392871805571125991e-02
1.400000000000000000e+05 1.047615752789664111e+05 1.229728130776528566e-02
1.400000000000000000e+05 1.149756995397735591e+05 1.090526218326983050e-02
1.400000000000000000e+05 1.261856883066018490e+05 9.754222744131835904e-03
1.400000000000000000e+05 1.384886371393871668e+05 8.814451038578816414e-03
1.400000000000000000e+05 1.519911082952933211e+05 8.081397997616686021e-03
1.400000000000000000e+05 1.668100537200059043e+05 7.550912698402701892e-03
1.400000000000000000e+05 1.830738280295369623e+05 7.193558843801226878e-03
1.400000000000000000e+05 2.009233002565045899e+05 7.012084902790562818e-03
1.400000000000000000e+05 2.205130739903045469e+05 6.972598832149143853e-03
1.400000000000000000e+05 2.420128264794383431e+05 7.007878655248438345e-03
1.400000000000000000e+05 2.656087782946684165e+05 7.047317929938864620e-03
1.400000000000000000e+05 2.915053062825175584e+05 7.074057910119655769e-03
1.400000000000000000e+05 3.199267137797384639e+05 7.096911460483162036e-03
1.400000000000000000e+05 3.511191734215127653e+05 7.124615297203329596e-03
1.400000000000000000e+05 3.853528593710527639e+05 7.140602372747759108e-03
1.400000000000000000e+05 4.229242874389498611e+05 7.161986134712077824e-03
1.400000000000000000e+05 4.641588833612772287e+05 7.172208966353051628e-03
1.400000000000000000e+05 5.094138014816375216e+05 7.179935959672348669e-03
1.400000000000000000e+05 5.590810182512222091e+05 7.193708340440793658e-03
1.400000000000000000e+05 6.135907273413175717e+05 7.196969752605112888e-03
1.400000000000000000e+05 6.734150657750827959e+05 7.206608760557053732e-03
1.400000000000000000e+05 7.390722033525775187e+05 7.206163297548445756e-03
1.400000000000000000e+05 8.111308307896872284e+05 7.204186241937977041e-03
1.400000000000000000e+05 8.902150854450393235e+05 7.209043149822216313e-03
1.400000000000000000e+05 9.770099572992246831e+05 7.204388102104797645e-03
1.400000000000000000e+05 1.072267222010323079e+06 7.206756451162739906e-03
1.400000000000000000e+05 1.176811952434999170e+06 7.199929795791966056e-03
1.400000000000000000e+05 1.291549665014882572e+06 7.192213770128587889e-03
1.400000000000000000e+05 1.417474162926804740e+06 7.191697065823033155e-03
1.400000000000000000e+05 1.555676143930472201e+06 7.182426632548652781e-03
1.400000000000000000e+05 1.707352647470688680e+06 7.180437513713140187e-03
1.400000000000000000e+05 1.873817422860383056e+06 7.169936845982607769e-03
1.400000000000000000e+05 2.056512308348651510e+06 7.158959971620119760e-03
1.400000000000000000e+05 2.257019719633921515e+06 7.155309372965473931e-03
1.400000000000000000e+05 2.477076355991709046e+06 7.143494979831441910e-03
1.400000000000000000e+05 2.718588242732940242e+06 7.139016220271949750e-03
1.400000000000000000e+05 2.983647240283340216e+06 7.126574249705494232e-03
1.400000000000000000e+05 3.274549162877731491e+06 7.113919768505208054e-03
1.400000000000000000e+05 3.593813663804625627e+06 7.108551958954563606e-03
1.400000000000000000e+05 3.944206059437655844e+06 7.095505348650980697e-03
1.400000000000000000e+05 4.328761281083061360e+06 7.082348720842029759e-03
1.400000000000000000e+05 4.750810162102793343e+06 7.076414578974747106e-03
1.400000000000000000e+05 5.214008287999683991e+06 7.063045928206813061e-03
1.400000000000000000e+05 5.722367659350220114e+06 7.056852121536543593e-03
1.400000000000000000e+05 6.280291441834246740e+06 7.043365330829302537e-03
1.400000000000000000e+05 6.892612104349695146e+06 7.029879539555209701e-03
1.400000000000000000e+05 7.564633275546290912e+06 7.023460574587457941e-03
1.400000000000000000e+05 8.302175681319751777e+06 7.009958682798184473e-03
1.400000000000000000e+05 9.111627561154887080e+06 7.003451276771733951e-03
1.400000000000000000e+05 1.000000000000000000e+07 6.989977038135909010e-03
2.000000000000000000e+05 1.000000000000000000e+02 3.978873577297383690e+01
2.000000000000000000e+05 1.023531021899025859e+02 3.887399103854333760e+01
2.000000000000000000e+05 1.047615752789664043e+02 3.798027632461770509e+01
2.000000000000000000e+05 1.072267222010323167e+02 3.710710815012750174e+01
2.000000000000000000e+05 1.097498765493055686e+02 3.625401414925381971e+01
2.000000000000000000e+05 1.123324032978026565e+02 3.542053281588799507e+01
2.000000000000000000e+05 1.149756995397735579e+02 3.460621325396651571e+01
2.000000000000000000e+05 1.176811952434997863e+02 3.381061493354572178e+01
2.000000000000000000e+05 1.204503540258782408e+02 3.303330745248403133e+01
2.000000000000000000e+05 1.232846739442065882e+02 3.227387030360361564e+01
2.000000000000000000e+05 1.261856883066019748e+02 3.153189264720451490e+01
2.000000000000000000e+05 1.291549665014883885e+02 3.080697308880902341e+01
2.000000000000000000e+05 1.321941148466028721e+02 3.009871946201569060e+01
2.000000000000000000e+05 1.353047774579807481e+02 2.940674861634529691e+01
2.000000000000000000e+05 1.384886371393873219e+02 2.873068620996457767e+01
2.000000000000000000e+05 1.417474162926804695e+02 2.807016650717494954e+01
2.000000000000000000e+05 1.450828778495940128e+02 2.742483218055711802e+01
2.000000000000000000e+05 1.484968262254465117e+02 2.679433411766453688e+01
2.000000000000000000e+05 1.519911082952933157e+02 2.617833123216061608e+01
2.000000000000000000e+05 1.555676143930472222e+02 2.557649027929820562e+01
2.000000000000000000e+05 1.592282793341092315e+02 2.498848567564119705e+01
2.000000000000000000e+05 1.629750834620643332e+02 2.441399932293051833e+01
2.000000000000000000e+05 1.668100537200059250e+02 2.385272043599963965e+01
2.000000000000000000e+05 1.707352647470690385e+02 2.330434537464637756e+01
2.000000000000000000e+05 1.747528400007682876e+02 2.276857747936966803e+01
2.000000000000000000e+05 1.788649529057435075e+02 2.224512691088304805e+01
2.000000000000000000e+05 1.830738280295367701e+02 2.173371049331770166e+01
2.000000000000000000e+05 1.873817422860383033e+02 2.123405156103005709e+01
2.000000000000000000e+05 1.917910261672488730e+02 2.074587980893151240e+01
2.000000000000000000e+05 1.963040650040270521e+02 2.026893114625904246e+01
2.000000000000000000e+05 2.009233002565045751e+02 1.980294755370749371e+01
2.000000000000000000e+05 2.056512308348651459e+02 1.934767694384654035e+01
2.000000000000000000e+05 2.104904144512019570e+02 1.890287302474672515e+01
2.000000000000000000e+05 2.154434690031882269e+02 1.846829516674047866e+01
2.000000000000000000e+05 2.205130739903045480e+02 1.804370827224659379e+01
2.000000000000000000e+05 2.257019719633919124e+02 1.762888264858732867e+01
2.000000000000000000e+05 2.310129700083157900e+02 1.722359388372936806e+01
2.000000000000000000e+05 2.364489412645407072e+02 1.682762272488161770e+01
2.000000000000000000e+05 2.420128264794381039e+02 1.644075495988406388e+01
2.000000000000000000e+05 2.477076355991711409e+02 1.606278130132334780e+01
2.000000000000000000e+05 2.535364493970111255e+02 1.569349727331272426e+01
2.000000000000000000e+05 2.595024211399737055e+02 1.533270310087476318e+01
2.000000000000000000e+05 2.656087782946686957e+02 1.498020360186735367e+01
2.000000000000000000e+05 2.718588242732940330e+02 1.463580808139412959e+01
2.000000000000000000e+05 2.782559402207126027e+02 1.429933022864252656e+01
2.000000000000000000e+05 2.848035868435802058e+02 1.397058801609356138e+01
2.000000000000000000e+05 2.915053062825175516e+02 1.364940360104864503e+01
2.000000000000000000e+05 2.983647240283340238e+02 1.333560322942042120e+01
2.000000000000000000e+05 3.053855508833415229e+02 1.302901714173546033e+01
2.000000000000000000e+05 3.125715849688235153e+02 1.272947948129784024e+01
