M_GeV T_GeV <S1>/T
1.000000000000000000e+04 1.668100537200059043e+05 7.506398004465050517e-05
1.000000000000000000e+04 1.830738280295369623e+05 6.342662368242472806e-05
1.000000000000000000e+04 2.009233002565045899e+05 5.351189456721688908e-05
1.000000000000000000e+04 2.205130739903045469e+05 4.509978822362669841e-05
1.000000000000000000e+04 2.420128264794383431e+05 3.796553446021791721e-05
1.000000000000000000e+04 2.656087782946684165e+05 3.191409560608528381e-05
1.000000000000000000e+04 2.915053062825175584e+05 2.680926254253111844e-05
1.000000000000000000e+04 3.199267137797384639e+05 2.249776444446870586e-05
1.000000000000000000e+04 3.511191734215127653e+05 1.885544614837937762e-05
1.000000000000000000e+04 3.853528593710527639e+05 1.579551357045514860e-05
1.000000000000000000e+04 4.229242874389498611e+05 1.321583907315751035e-05
1.000000000000000000e+04 4.641588833612772287e+05 1.105337379254566003e-05
1.000000000000000000e+04 5.094138014816375216e+05 9.238539560258727986e-06
1.000000000000000000e+04 5.590810182512222091e+05 7.713113298267276652e-06
1.000000000000000000e+04 6.135907273413175717e+05 6.438965192283289787e-06
1.000000000000000000e+04 6.734150657750827959e+05 5.369590629246160487e-06
1.000000000000000000e+04 7.390722033525775187e+05 4.477893379547743761e-06
1.000000000000000000e+04 8.111308307896872284e+05 3.732658860973760208e-06
1.000000000000000000e+04 8.902150854450393235e+05 3.108623684273462597e-06
1.000000000000000000e+04 9.770099572992246831e+05 2.589344710209016083e-06
1.000000000000000000e+04 1.072267222010323079e+06 2.155014846200858592e-06
1.000000000000000000e+04 1.176811952434999170e+06 1.793981585231383467e-06
1.000000000000000000e+04 1.291549665014882572e+06 1.493105734667741262e-06
1.000000000000000000e+04 1.417474162926804740e+06 1.241749606887376768e-06
1.000000000000000000e+04 1.555676143930472201e+06 1.033095983251479046e-06
1.000000000000000000e+04 1.707352647470688680e+06 8.588905324506258766e-07
1.000000000000000000e+04 1.873817422860383056e+06 7.143416114336413200e-07
1.000000000000000000e+04 2.056512308348651510e+06 5.940509464685132918e-07
1.000000000000000000e+04 2.257019719633921515e+06 4.937067333515796588e-07
1.000000000000000000e+04 2.477076355991709046e+06 4.105057798302254072e-07
1.000000000000000000e+04 2.718588242732940242e+06 3.411115870030304736e-07
1.000000000000000000e+04 2.983647240283340216e+06 2.835899577426965040e-07
1.000000000000000000e+04 3.274549162877731491e+06 2.357527332497135361e-07
1.000000000000000000e+04 3.593813663804625627e+06 1.958739236052688688e-07
1.000000000000000000e+04 3.944206059437655844e+06 1.628223878935771444e-07
1.000000000000000000e+04 4.328761281083061360e+06 1.353430586403503651e-07
1.000000000000000000e+04 4.750810162102793343e+06 1.124379759016506303e-07
1.000000000000000000e+04 5.214008287999683991e+06 9.345693898501806977e-08
1.000000000000000000e+04 5.722367659350220114e+06 7.763694148051021709e-08
1.000000000000000000e+04 6.280291441834246740e+06 6.452865153788585283e-08
1.000000000000000000e+04 6.892612104349695146e+06 5.363288155819639275e-08
1.000000000000000000e+04 7.564633275546290912e+06 4.455287082418950122e-08
1.000000000000000000e+04 8.302175681319751777e+06 3.702895381992939690e-08
1.000000000000000000e+04 9.111627561154887080e+06 3.075929536710776104e-08
1.000000000000000000e+04 1.000000000000000000e+07 2.556453734397543338e-08
2.000000000000000000e+04 1.000000000000000000e+02 3.978873577297383335e+00
2.000000000000000000e+04 1.023531021899025859e+02 3.887399103854333404e+00
2.000000000000000000e+04 1.047615752789664043e+02 3.798027632461770775e+00
2.000000000000000000e+04 1.072267222010323167e+02 3.710710815012749908e+00
2.000000000000000000e+04 1.097498765493055686e+02 3.625401414925381260e+00
2.000000000000000000e+04 1.123324032978026565e+02 3.542053281588799507e+00
2.000000000000000000e+04 1.149756995397735579e+02 3.460621325396651571e+00
2.000000000000000000e+04 1.176811952434997863e+02 3.381061493354572178e+00
2.000000000000000000e+04 1.204503540258782408e+02 3.303330745248403311e+00
2.000000000000000000e+04 1.232846739442065882e+02 3.227387030360361564e+00
2.000000000000000000e+04 1.261856883066019748e+02 3.153189264720451579e+00
2.000000000000000000e+04 1.291549665014883885e+02 3.080697308880902430e+00
2.000000000000000000e+04 1.321941148466028721e+02 3.009871946201569504e+00
2.000000000000000000e+04 1.353047774579807481e+02 2.940674861634529957e+00
2.000000000000000000e+04 1.384886371393873219e+02 2.873068620996457767e+00
2.000000000000000000e+04 1.417474162926804695e+02 2.807016650717494510e+00
2.000000000000000000e+04 1.450828778495940128e+02 2.742483218055711713e+00
2.000000000000000000e+04 1.484968262254465117e+02 2.679433411766453776e+00
2.000000000000000000e+04 1.519911082952933157e+02 2.617833123216061875e+00
2.000000000000000000e+04 1.555676143930472222e+02 2.557649027929820296e+00
2.000000000000000000e+04 1.592282793341092315e+02 2.498848567564119438e+00
2.000000000000000000e+04 1.629750834620643332e+02 2.441399932293052188e+00
2.000000000000000000e+04 1.668100537200059250e+02 2.385272043599964142e+00
2.000000000000000000e+04 1.707352647470690385e+02 2.330434537464638023e+00
2.000000000000000000e+04 1.747528400007682876e+02 2.276857747936966714e+00
2.000000000000000000e+04 1.788649529057435075e+02 2.224512691088304628e+00
2.000000000000000000e+04 1.830738280295367701e+02 2.173371049331770166e+00
2.000000000000000000e+04 1.873817422860383033e+02 2.123405156103005620e+00
2.000000000000000000e+04 1.917910261672488730e+02 2.074587980893151329e+00
2.000000000000000000e+04 1.963040650040270521e+02 2.026893114625904158e+00
2.000000000000000000e+04 2.009233002565045751e+02 1.980294755370749504e+00
2.000000000000000000e+04 2.056512308348651459e+02 1.934767694384654124e+00
2.000000000000000000e+04 2.104904144512019570e+02 1.890287302474672249e+00
2.000000000000000000e+04 2.154434690031882269e+02 1.846829516674048044e+00
