M_GeV T_GeV <S0>/T
5.000000000000000000e+00 1.353047774579807628e+04 5.560173372355946208e-09
5.000000000000000000e+00 1.484968262254463480e+04 4.619020573399253538e-09
5.000000000000000000e+00 1.629750834620643400e+04 3.843719634718751733e-09
5.000000000000000000e+00 1.788649529057435211e+04 3.199031450237895399e-09
5.000000000000000000e+00 1.963040650040268520e+04 2.657858080784947138e-09
5.000000000000000000e+00 2.154434690031882201e+04 2.210783811355499531e-09
5.000000000000000000e+00 2.364489412645406992e+04 1.837579045604482667e-09
5.000000000000000000e+00 2.595024211399731939e+04 1.528320690337005918e-09
5.000000000000000000e+00 2.848035868435799057e+04 1.271327357060596549e-09
5.000000000000000000e+00 3.125715849688235176e+04 1.056427738843714728e-09
5.000000000000000000e+00 3.430469286314912461e+04 8.787941173887805120e-10
5.000000000000000000e+00 3.764935806792470976e+04 7.309419144609364360e-10
5.000000000000000000e+00 4.132012400115334458e+04 6.073637532078305233e-10
5.000000000000000000e+00 4.534878508128582325e+04 5.050524088992447143e-10
5.000000000000000000e+00 4.977023564332113892e+04 4.197218092227066215e-10
5.000000000000000000e+00 5.462277217684336938e+04 3.490394847484434130e-10
5.000000000000000000e+00 5.994842503189409035e+04 2.902946119489703361e-10
5.000000000000000000e+00 6.579332246575682075e+04 2.412179598496276445e-10
5.000000000000000000e+00 7.220809018385456875e+04 2.006070372222390624e-10
5.000000000000000000e+00 7.924828983539169712e+04 1.666974993321103154e-10
5.000000000000000000e+00 8.697490026177834079e+04 1.386197877849820664e-10
5.000000000000000000e+00 9.545484566618327517e+04 1.152746933933076902e-10
5.000000000000000000e+00 1.047615752789664111e+05 9.578384398536133322e-11
5.000000000000000000e+00 1.149756995397735591e+05 7.965166201464626091e-11
5.000000000000000000e+00 1.261856883066018490e+05 6.618209827648356287e-11
5.000000000000000000e+00 1.384886371393871668e+05 5.503385231430729748e-11
5.000000000000000000e+00 1.519911082952933211e+05 4.576551343824743130e-11
5.000000000000000000e+00 1.668100537200059043e+05 3.802507001296339448e-11
5.000000000000000000e+00 1.830738280295369623e+05 3.161920912963144042e-11
5.000000000000000000e+00 2.009233002565045899e+05 2.627210337245375090e-11
5.000000000000000000e+00 2.205130739903045469e+05 2.184546521929349692e-11
5.000000000000000000e+00 2.420128264794383431e+05 1.816422711931155486e-11
5.000000000000000000e+00 2.656087782946684165e+05 1.509159822719399380e-11
5.000000000000000000e+00 2.915053062825175584e+05 1.254894285892749385e-11
5.000000000000000000e+00 3.199267137797384639e+05 1.043394380118028338e-11
5.000000000000000000e+00 3.511191734215127653e+05 8.669072213498655397e-12
5.000000000000000000e+00 3.853528593710527639e+05 7.208148849860815835e-12
5.000000000000000000e+00 4.229242874389498611e+05 5.988936144688186111e-12
5.000000000000000000e+00 4.641588833612772287e+05 4.979349268030047889e-12
5.000000000000000000e+00 5.094138014816375216e+05 4.139965938680267843e-12
5.000000000000000000e+00 5.590810182512222091e+05 3.439559253102273748e-12
5.000000000000000000e+00 6.135907273413175717e+05 2.859770367188378779e-12
5.000000000000000000e+00 6.734150657750827959e+05 2.375914673589921198e-12
5.000000000000000000e+00 7.390722033525775187e+05 1.975347488885898932e-12
5.000000000000000000e+00 8.111308307896872284e+05 1.642303350025892707e-12
5.000000000000000000e+00 8.902150854450393235e+05 1.364444671258681944e-12
5.000000000000000000e+00 9.770099572992246831e+05 1.134383128707127697e-12
5.000000000000000000e+00 1.072267222010323079e+06 9.424567713072330618e-13
5.000000000000000000e+00 1.176811952434999170e+06 7.835366421198118891e-13
5.000000000000000000e+00 1.291549665014882572e+06 6.514215896051844258e-13
5.000000000000000000e+00 1.417474162926804740e+06 5.411966769576937228e-13
5.000000000000000000e+00 1.555676143930472201e+06 4.499389811884405432e-13
5.000000000000000000e+00 1.707352647470688680e+06 3.738028549630192658e-13
5.000000000000000000e+00 1.873817422860383056e+06 3.107606207688541255e-13
5.000000000000000000e+00 2.056512308348651510e+06 2.583449228544343535e-13
5.000000000000000000e+00 2.257019719633921515e+06 2.146277586373998159e-13
5.000000000000000000e+00 2.477076355991709046e+06 1.784286815300852276e-13
5.000000000000000000e+00 2.718588242732940242e+06 1.482325874874893171e-13
5.000000000000000000e+00 2.983647240283340216e+06 1.232311677087608718e-13
5.000000000000000000e+00 3.274549162877731491e+06 1.024453371000111624e-13
5.000000000000000000e+00 3.593813663804625627e+06 8.510740646564260811e-14
5.000000000000000000e+00 3.944206059437655844e+06 7.075239889849140319e-14
5.000000000000000000e+00 4.328761281083061360e+06 5.881563842058068528e-14
5.000000000000000000e+00 4.750810162102793343e+06 4.886355440430620569e-14
5.000000000000000000e+00 5.214008287999683991e+06 4.061984676574279118e-14
5.000000000000000000e+00 5.722367659350220114e+06 3.374349220912470910e-14
5.000000000000000000e+00 6.280291441834246740e+06 2.805223969163313150e-14
5.000000000000000000e+00 6.892612104349695146e+06 2.331864910923773686e-14
5.000000000000000000e+00 7.564633275546290912e+06 1.937230273861279042e-14
5.000000000000000000e+00 8.302175681319751777e+06 1.610300981897729209e-14
5.000000000000000000e+00 9.111627561154887080e+06 1.337760819230302773e-14
5.000000000000000000e+00 1.000000000000000000e+07 1.111960610168519066e-14
7.000000000000000000e+00 1.000000000000000000e+02 2.328425147669454728e-02
7.000000000000000000e+00 1.023531021899025859e+02 1.999016796550195929e-02
7.000000000000000000e+00 1.047615752789664043e+02 1.714080028882613432e-02
7.000000000000000000e+00 1.072267222010323167e+02 1.461603399367719484e-02
7.000000000000000000e+00 1.097498765493055686e+02 1.242713627079030693e-02
7.000000000000000000e+00 1.123324032978026565e+02 1.052820657244270090e-02
7.000000000000000000e+00 1.149756995397735579e+02 8.879610037199869507e-03
7.000000000000000000e+00 1.176811952434997863e+02 7.449446797666663816e-03
7.000000000000000000e+00 1.204503540258782408e+02 6.210432321674138820e-03
7.000000000000000000e+00 1.232846739442065882e+02 5.138904391864229128e-03
7.000000000000000000e+00 1.261856883066019748e+02 4.214111034618658186e-03
7.000000000000000000e+00 1.291549665014883885e+02 3.418094242236821307e-03
7.000000000000000000e+00 1.321941148466028721e+02 2.735036982565264545e-03
7.000000000000000000e+00 1.353047774579807481e+02 2.151138986293629589e-03
7.000000000000000000e+00 1.384886371393873219e+02 1.654351171210500940e-03
7.000000000000000000e+00 1.417474162926804695e+02 1.234186382225688130e-03
7.000000000000000000e+00 1.450828778495940128e+02 8.815816597342133196e-04
7.000000000000000000e+00 1.484968262254465117e+02 5.888298255768502874e-04
7.000000000000000000e+00 1.519911082952933157e+02 3.496523883780653231e-04
7.000000000000000000e+00 1.555676143930472222e+02 1.597025500755311963e-04
7.000000000000000000e+00 1.592282793341092315e+02 1.982158137024830099e-05
7.000000000000000000e+00 1.629750834620643332e+02 1.064472034320202044e-04
7.000000000000000000e+00 1.668100537200059250e+02 8.387442313854665237e-05
7.000000000000000000e+00 1.707352647470690385e+02 7.156752954169151679e-05
7.000000000000000000e+00 1.747528400007682876e+02 6.288175531421324332e-05
7.000000000000000000e+00 1.788649529057435075e+02 4.920230740664007467e-05
7.000000000000000000e+00 1.830738280295367701e+02 4.386381747717262090e-05
7.000000000000000000e+00 1.873817422860383033e+02 4.085020856197878029e-05
7.000000000000000000e+00 1.917910261672488730e+02 4.002624277348364797e-05
7.000000000000000000e+00 1.963040650040270521e+02 4.064496177369493864e-05
7.000000000000000000e+00 2.009233002565045751e+02 4.067947221394230023e-05
7.000000000000000000e+00 2.056512308348651459e+02 3.899789595436783859e-05
7.000000000000000000e+00 2.104904144512019570e+02 4.063647496581569631e-05
7.000000000000000000e+00 2.154434690031882269e+02 3.894711067396520277e-05
7.000000000000000000e+00 2.205130739903045480e+02 3.843777004840674482e-05
7.000000000000000000e+00 2.257019719633919124e+02 3.681996138997851222e-05
7.000000000000000000e+00 2.310129700083157900e+02 3.526724919965295094e-05
7.000000000000000000e+00 2.364489412645407072e+02 3.401757197687812264e-05
7.000000000000000000e+00 2.420128264794381039e+02 3.256761954902613116e-05
7.000000000000000000e+00 2.477076355991711409e+02 3.111082303694957948e-05
7.000000000000000000e+00 2.535364493970111255e+02 2.977348976710928195e-05
7.000000000000000000e+00 2.595024211399737055e+02 2.849164947142518648e-05
7.000000000000000000e+00 2.656087782946686957e+02 2.708931346401352596e-05
7.000000000000000000e+00 2.718588242732940330e+02 2.591532368338966344e-05
7.000000000000000000e+00 2.782559402207126027e+02 2.459668270091343000e-05
7.000000000000000000e+00 2.848035868435802058e+02 2.352499117152143552e-05
7.000000000000000000e+00 2.915053062825175516e+02 2.249869614534573867e-05
7.000000000000000000e+00 2.983647240283340238e+02 2.134157991386134804e-05
7.000000000000000000e+00 3.053855508833415229e+02 2.040647238817701082e-05
7.000000000000000000e+00 3.125715849688235153e+02 1.935869848452440725e-05
7.000000000000000000e+00 3.199267137797384635e+02 1.850733793984196717e-05
7.000000000000000000e+00 3.274549162877728463e+02 1.761057920765325051e-05
7.000000000000000000e+00 3.351602650938841066e+02 1.683378539474847711e-05
7.000000000000000000e+00 3.430469286314919373e+02 1.609053587504504198e-05
7.000000000000000000e+00 3.511191734215130964e+02 1.531320852068241439e-05
7.000000000000000000e+00 3.593813663804625662e+02 1.463535919235937139e-05
7.000000000000000000e+00 3.678379771828634262e+02 1.393210917916116955e-05
7.000000000000000000e+00 3.764935806792467474e+02 1.331398739789404142e-05
7.000000000000000000e+00 3.853528593710527161e+02 1.272280704363857709e-05
7.000000000000000000e+00 3.944206059437656222e+02 1.211430612938433516e-05
7.000000000000000000e+00 4.037017258596553688e+02 1.157532691985610200e-05
7.000000000000000000e+00 4.132012400115334572e+02 1.102528158079649284e-05
7.000000000000000000e+00 4.229242874389498752e+02 1.053387831709545306e-05
7.000000000000000000e+00 4.328761281083056929e+02 1.006405357989895287e-05
7.000000000000000000e+00 4.430621457583877714e+02 9.588481074996189871e-06
7.000000000000000000e+00 4.534878508128581984e+02 9.160152360228258401e-06
7.000000000000000000e+00 4.641588833612777307e+02 8.730040158682729351e-06
7.000000000000000000e+00 4.750810162102798131e+02 8.339505286662536739e-06
7.000000000000000000e+00 4.862601580065353346e+02 7.966224168463935680e-06
7.000000000000000000e+00 4.977023564332108663e+02 7.594064334858694328e-06
7.000000000000000000e+00 5.094138014816380178e+02 7.253724055626935901e-06
7.000000000000000000e+00 5.214008287999683944e+02 6.916992814415862252e-06
7.000000000000000000e+00 5.336699231206307559e+02 6.606642738125872706e-06
7.000000000000000000e+00 5.462277217684342077e+02 6.310072713840600960e-06
7.000000000000000000e+00 5.590810182512223037e+02 6.018113159902982027e-06
7.000000000000000000e+00 5.722367659350220492e+02 5.747689490802985363e-06
7.000000000000000000e+00 5.857020818056666940e+02 5.482827708907085438e-06
7.000000000000000000e+00 5.994842503189408944e+02 5.236229759607669063e-06
7.000000000000000000e+00 6.135907273413175744e+02 5.000626683156451588e-06
7.000000000000000000e+00 6.280291441834252737e+02 4.771850514166924633e-06
7.000000000000000000e+00 6.428073117284319551e+02 4.556966406489868860e-06
7.000000000000000000e+00 6.579332246575681893e+02 4.348610447055522646e-06
7.000000000000000000e+00 6.734150657750820983e+02 4.152638815603055843e-06
7.000000000000000000e+00 6.892612104349694846e+02 3.965435000304591445e-06
7.000000000000000000e+00 7.054802310718645231e+02 3.785171739016031224e-06
7.000000000000000000e+00 7.220809018385464242e+02 3.614420231227805997e-06
7.000000000000000000e+00 7.390722033525775032e+02 3.450592934948495675e-06
7.000000000000000000e+00 7.564633275546290179e+02 3.294839579232257589e-06
7.000000000000000000e+00 7.742636826811269657e+02 3.146074653320692707e-06
7.000000000000000000e+00 7.924828983539168803e+02 3.003810983055194858e-06
7.000000000000000000e+00 8.111308307896872520e+02 2.868113093241922001e-06
7.000000000000000000e+00 8.302175681319744172e+02 2.738595870535689443e-06
7.000000000000000000e+00 8.497534359086438371e+02 2.614817842336251822e-06
7.000000000000000000e+00 8.697490026177833897e+02 2.496606748732463134e-06
7.000000000000000000e+00 8.902150854450383122e+02 2.384568956802615858e-06
7.000000000000000000e+00 9.111627561154896284e+02 2.276719694031855450e-06
7.000000000000000000e+00 9.326033468832199560e+02 2.174652002620798352e-06
7.000000000000000000e+00 9.545484566618337112e+02 2.076257224435744426e-06
7.000000000000000000e+00 9.770099572992256753e+02 1.982296457460128435e-06
7.000000000000000000e+00 1.000000000000000000e+03 1.893373374130271050e-06
7.000000000000000000e+00 1.000000000000000000e+03 1.893373374130271050e-06
7.000000000000000000e+00 1.097498765493055544e+03 1.573708368792108721e-06
7.000000000000000000e+00 1.204503540258781186e+03 1.309073417854157040e-06
7.000000000000000000e+00 1.321941148466028608e+03 1.089148440590973022e-06
7.000000000000000000e+00 1.450828778495938650e+03 9.052735119784823857e-07
7.000000000000000000e+00 1.592282793341090610e+03 7.533487113314159761e-07
7.000000000000000000e+00 1.747528400007682876e+03 6.262614609234197546e-07
7.000000000000000000e+00 1.917910261672486740e+03 5.210979060666454011e-07
7.000000000000000000e+00 2.104904144512019684e+03 4.338688797453796398e-07
7.000000000000000000e+00 2.310129700083157786e+03 3.604946915265386463e-07
7.000000000000000000e+00 2.535364493970108924e+03 3.000595759620649929e-07
7.000000000000000000e+00 2.782559402207123185e+03 2.493823397410246446e-07
7.000000000000000000e+00 3.053855508833412387e+03 2.076333489391254486e-07
7.000000000000000000e+00 3.351602650938840725e+03 1.728843606751971306e-07
7.000000000000000000e+00 3.678379771828630510e+03 1.435836421631280062e-07
7.000000000000000000e+00 4.037017258596553802e+03 1.197133256376994968e-07
7.000000000000000000e+00 4.430621457583877600e+03 9.954306260662583928e-08
7.000000000000000000e+00 4.862601580065348571e+03 8.272954153997187329e-08
7.000000000000000000e+00 5.336699231206307559e+03 6.887621134669818071e-08
7.000000000000000000e+00 5.857020818056661483e+03 5.719025812524009535e-08
7.000000000000000000e+00 6.428073117284318869e+03 4.759544197752675905e-08
7.000000000000000000e+00 7.054802310718638182e+03 3.961515096824231897e-08
7.000000000000000000e+00 7.742636826811270112e+03 3.291055540608246079e-08
7.000000000000000000e+00 8.497534359086437689e+03 2.738793470544039418e-08
7.000000000000000000e+00 9.326033468832189101e+03 2.276438116298551747e-08
7.000000000000000000e+00 1.023531021899026928e+04 1.893497601728371335e-08
7.000000000000000000e+00 1.123324032978026480e+04 1.576014334710824809e-08
7.000000000000000000e+00 1.232846739442065882e+04 1.310210411776327242e-08
7.000000000000000000e+00 1.353047774579807628e+04 1.089778345649596747e-08
7.000000000000000000e+00 1.484968262254463480e+04 9.053171979720643536e-09
7.000000000000000000e+00 1.629750834620643400e+04 7.533615000080467658e-09
7.000000000000000000e+00 1.788649529057435211e+04 6.270049052808822445e-09
7.000000000000000000e+00 1.963040650040268520e+04 5.209365401866715399e-09
7.000000000000000000e+00 2.154434690031882201e+04 4.333110890592914559e-09
7.000000000000000000e+00 2.364489412645406992e+04 3.601637347170937632e-09
7.000000000000000000e+00 2.595024211399731939e+04 2.995496308073114763e-09
7.000000000000000000e+00 2.848035868435799057e+04 2.491793094450506782e-09
7.000000000000000000e+00 3.125715849688235176e+04 2.070592463607482076e-09
7.000000000000000000e+00 3.430469286314912461e+04 1.722432355214568854e-09
7.000000000000000000e+00 3.764935806792470976e+04 1.432643289450380154e-09
