M_GeV T_GeV <g0>/T
1.000000000000000056e-01 4.229242874389498752e+02 1.104323013488060432e-02
1.000000000000000056e-01 4.328761281083056929e+02 1.104323019988373566e-02
1.000000000000000056e-01 4.430621457583877714e+02 1.105281675217406959e-02
1.000000000000000056e-01 4.534878508128581984e+02 1.105281681136041118e-02
1.000000000000000056e-01 4.641588833612777307e+02 1.105888083486962666e-02
1.000000000000000056e-01 4.750810162102798131e+02 1.105888088875372523e-02
1.000000000000000056e-01 4.862601580065353346e+02 1.105888094018877069e-02
1.000000000000000056e-01 4.977023564332108663e+02 1.106191285861499000e-02
1.000000000000000056e-01 5.094138014816380178e+02 1.106191290544541322e-02
1.000000000000000056e-01 5.214008287999683944e+02 1.106234779516323229e-02
1.000000000000000056e-01 5.336699231206307559e+02 1.106234783780408321e-02
1.000000000000000056e-01 5.462277217684342077e+02 1.106234787850689932e-02
1.000000000000000056e-01 5.590810182512223037e+02 1.106042347634400742e-02
1.000000000000000056e-01 5.722367659350220492e+02 1.106042351340881351e-02
1.000000000000000056e-01 5.857020818056666940e+02 1.105636353050195794e-02
1.000000000000000056e-01 5.994842503189408944e+02 1.105636356425575284e-02
1.000000000000000056e-01 6.135907273413175744e+02 1.105636359647539473e-02
1.000000000000000056e-01 6.280291441834252737e+02 1.105037346161455089e-02
1.000000000000000056e-01 6.428073117284319551e+02 1.105037349095801778e-02
1.000000000000000056e-01 6.579332246575681893e+02 1.104265819923862420e-02
1.000000000000000056e-01 6.734150657750820983e+02 1.104265822596330743e-02
1.000000000000000056e-01 6.892612104349694846e+02 1.104265825147332167e-02
1.000000000000000056e-01 7.054802310718645231e+02 1.103340175129168162e-02
1.000000000000000056e-01 7.220809018385464242e+02 1.103340177452658173e-02
1.000000000000000056e-01 7.390722033525775032e+02 1.102278430947244842e-02
1.000000000000000056e-01 7.564633275546290179e+02 1.102278433063585972e-02
1.000000000000000056e-01 7.742636826811269657e+02 1.102278435083741369e-02
1.000000000000000056e-01 7.924828983539169940e+02 1.101094400798298574e-02
1.000000000000000056e-01 8.111308307896872520e+02 1.101094402638394185e-02
1.000000000000000056e-01 8.302175681319744172e+02 1.099803216667561909e-02
1.000000000000000056e-01 8.497534359086438371e+02 1.099803218343660752e-02
1.000000000000000056e-01 8.697490026177833897e+02 1.099803219943577305e-02
1.000000000000000056e-01 8.902150854450383122e+02 1.098417903914370580e-02
1.000000000000000056e-01 9.111627561154896284e+02 1.098417905371746467e-02
1.000000000000000056e-01 9.326033468832199560e+02 1.096949461046579227e-02
1.000000000000000056e-01 9.545484566618337112e+02 1.096949462374120429e-02
1.000000000000000056e-01 9.770099572992256753e+02 1.096949463641324653e-02
1.000000000000000056e-01 1.000000000000000000e+03 1.095410716850083940e-02
1.000000000000000056e-01 1.000000000000000000e+03 1.095410716850083940e-02
1.000000000000000056e-01 1.097498765493055544e+03 1.093807705685713449e-02
1.000000000000000056e-01 1.204503540258781186e+03 1.090449124320374413e-02
1.000000000000000056e-01 1.321941148466028608e+03 1.086931202488445637e-02
1.000000000000000056e-01 1.450828778495938650e+03 1.085127294356365638e-02
1.000000000000000056e-01 1.592282793341090610e+03 1.081455489801368998e-02
1.000000000000000056e-01 1.747528400007682876e+03 1.079594820972580062e-02
1.000000000000000056e-01 1.917910261672486740e+03 1.075841941290122533e-02
1.000000000000000056e-01 2.104904144512019684e+03 1.072063745040474116e-02
1.000000000000000056e-01 2.310129700083158241e+03 1.070171116433420687e-02
1.000000000000000056e-01 2.535364493970108924e+03 1.066387573685905442e-02
1.000000000000000056e-01 2.782559402207123185e+03 1.064499952498813504e-02
1.000000000000000056e-01 3.053855508833412387e+03 1.060738745080476615e-02
1.000000000000000056e-01 3.351602650938840725e+03 1.056972951421270533e-02
1.000000000000000056e-01 3.678379771828630510e+03 1.055099365789795990e-02
1.000000000000000056e-01 4.037017258596553802e+03 1.051377851739749604e-02
1.000000000000000056e-01 4.430621457583877600e+03 1.047693351534390548e-02
1.000000000000000056e-01 4.862601580065348571e+03 1.045866787088208655e-02
1.000000000000000056e-01 5.336699231206307559e+03 1.042244303582519870e-02
1.000000000000000056e-01 5.857020818056661483e+03 1.040448973348418772e-02
1.000000000000000056e-01 6.428073117284318869e+03 1.036892263103299239e-02
1.000000000000000056e-01 7.054802310718638182e+03 1.033379065436559018e-02
1.000000000000000056e-01 7.742636826811270112e+03 1.031610647050489570e-02
1.000000000000000056e-01 8.497534359086437689e+03 1.028102005860623107e-02
1.000000000000000056e-01 9.326033468832189101e+03 1.026364798716263710e-02
1.000000000000000056e-01 1.023531021899026928e+04 1.022924345048236913e-02
1.000000000000000056e-01 1.123324032978026480e+04 1.019530419534814443e-02
1.000000000000000056e-01 1.232846739442065882e+04 1.017850463747010069e-02
1.000000000000000056e-01 1.353047774579807628e+04 1.014524273220583118e-02
1.000000000000000056e-01 1.484968262254463480e+04 1.012877245704541310e-02
1.000000000000000056e-01 1.629750834620643400e+04 1.009617383767565622e-02
1.000000000000000056e-01 1.788649529057435211e+04 1.006400848780533187e-02
1.000000000000000056e-01 1.963040650040268520e+04 1.004808325321214502e-02
1.000000000000000056e-01 2.154434690031882201e+04 1.001655342435527410e-02
1.000000000000000056e-01 2.364489412645407356e+04 1.000094083443851985e-02
1.000000000000000056e-01 2.595024211399731939e+04 9.970031624758702096e-03
1.000000000000000056e-01 2.848035868435799057e+04 9.939524930840208661e-03
1.000000000000000056e-01 3.125715849688235176e+04 9.924417735830146428e-03
1.000000000000000056e-01 3.430469286314912461e+04 9.894499837165249626e-03
1.000000000000000056e-01 3.764935806792470976e+04 9.864963835768699937e-03
1.000000000000000056e-01 4.132012400115334458e+04 9.850338179953899154e-03
1.000000000000000056e-01 4.534878508128582325e+04 9.821361487706755863e-03
1.000000000000000056e-01 4.977023564332113892e+04 9.807014731289297529e-03
1.000000000000000056e-01 5.462277217684336938e+04 9.778375238642602815e-03
1.000000000000000056e-01 5.994842503189409035e+04 9.749997470659172924e-03
1.000000000000000056e-01 6.579332246575682075e+04 9.735937189534193958e-03
1.000000000000000056e-01 7.220809018385456875e+04 9.708084976926547108e-03
1.000000000000000056e-01 7.924828983539169712e+04 9.694283638582882473e-03
1.000000000000000056e-01 8.697490026177834079e+04 9.666941204133302351e-03
1.000000000000000056e-01 9.545484566618327517e+04 9.639926280693629848e-03
1.000000000000000056e-01 1.047615752789664111e+05 9.626544405291074039e-03
1.000000000000000056e-01 1.149756995397735591e+05 9.600015111603176290e-03
1.000000000000000056e-01 1.261856883066018490e+05 9.586871626215118236e-03
1.000000000000000056e-01 1.384886371393871668e+05 9.560816605277874455e-03
1.000000000000000056e-01 1.519911082952933211e+05 9.535068207812144939e-03
1.000000000000000056e-01 1.668100537200059043e+05 9.522230060952095385e-03
1.000000000000000056e-01 1.830738280295369623e+05 9.496647328633004911e-03
1.000000000000000056e-01 2.009233002565045899e+05 9.483964936739652102e-03
1.000000000000000056e-01 2.205130739903045760e+05 9.458822918996613593e-03
1.000000000000000056e-01 2.420128264794383431e+05 9.433965878654308052e-03
1.000000000000000056e-01 2.656087782946684165e+05 9.421646847813597639e-03
1.000000000000000056e-01 2.915053062825175584e+05 9.397214283174680841e-03
1.000000000000000056e-01 3.199267137797384639e+05 9.373060895680837556e-03
1.000000000000000056e-01 3.511191734215127653e+05 9.361086637709591096e-03
1.000000000000000056e-01 3.853528593710527639e+05 9.337336367322332173e-03
1.000000000000000056e-01 4.229242874389499193e+05 9.325557478853970308e-03
1.000000000000000056e-01 4.641588833612772287e+05 9.302198780906561007e-03
1.000000000000000056e-01 5.094138014816375216e+05 9.279092945613956131e-03
1.000000000000000056e-01 5.590810182512222091e+05 9.267644191298288203e-03
1.000000000000000056e-01 6.135907273413175717e+05 9.244671597388474937e-03
1.000000000000000056e-01 6.734150657750827959e+05 9.233156768995829863e-03
1.000000000000000056e-01 7.390722033525775187e+05 9.210317588007894962e-03
1.000000000000000056e-01 8.111308307896872284e+05 9.187724802579637709e-03
1.000000000000000056e-01 8.902150854450393235e+05 9.176516453016501929e-03
1.000000000000000056e-01 9.770099572992246831e+05 9.154285902651647724e-03
1.000000000000000056e-01 1.072267222010323079e+06 9.143256211413723980e-03
1.000000000000000056e-01 1.176811952434999170e+06 9.121375767709499413e-03
1.000000000000000056e-01 1.291549665014882805e+06 9.099724438806600438e-03
1.000000000000000056e-01 1.417474162926804740e+06 9.088981991173618324e-03
1.000000000000000056e-01 1.555676143930472201e+06 9.067669102457705937e-03
1.000000000000000056e-01 1.707352647470688680e+06 9.057096698716699673e-03
1.000000000000000056e-01 1.873817422860383056e+06 9.036110519539179015e-03
1.000000000000000056e-01 2.056512308348651510e+06 9.015337723893977750e-03
1.000000000000000056e-01 2.257019719633921515e+06 9.005034153730306565e-03
1.000000000000000056e-01 2.477076355991709046e+06 8.984575757416488756e-03
1.000000000000000056e-01 2.718588242732940242e+06 8.974426805441611601e-03
1.000000000000000056e-01 2.983647240283340216e+06 8.954279741844362733e-03
1.000000000000000056e-01 3.274549162877731491e+06 8.934337007243676673e-03
1.000000000000000056e-01 3.593813663804625627e+06 8.924435702233122006e-03
1.000000000000000056e-01 3.944206059437655844e+06 8.904782402555860149e-03
1.000000000000000056e-01 4.328761281083061360e+06 8.885323791263968068e-03
1.000000000000000056e-01 4.750810162102793343e+06 8.875670276367939385e-03
1.000000000000000056e-01 5.214008287999684922e+06 8.856492042046313143e-03
1.000000000000000056e-01 5.722367659350220114e+06 8.846978258379835022e-03
1.000000000000000056e-01 6.280291441834246740e+06 8.828078114027682749e-03
1.000000000000000056e-01 6.892612104349695146e+06 8.809359693261487392e-03
1.000000000000000056e-01 7.564633275546290912e+06 8.800073127474777532e-03
1.000000000000000056e-01 8.302175681319751777e+06 8.781623988254008695e-03
1.000000000000000056e-01 9.111627561154887080e+06 8.772466401493171639e-03
1.000000000000000056e-01 1.000000000000000000e+07 8.754273673126099914e-03
1.400000000000000133e-01 1.000000000000000000e+02 2.458915315103074942e-02
1.400000000000000133e-01 1.023531021899025859e+02 2.369326067533787314e-02
1.400000000000000133e-01 1.047615752789664043e+02 2.291631511062490467e-02
1.400000000000000133e-01 1.072267222010323167e+02 2.201890139935523683e-02
1.400000000000000133e-01 1.097498765493055686e+02 2.113403587623518057e-02
1.400000000000000133e-01 1.123324032978026565e+02 2.028927240864007719e-02
1.400000000000000133e-01 1.149756995397735579e+02 1.950410403684784549e-02
1.400000000000000133e-01 1.176811952434997863e+02 1.879959579501102110e-02
1.400000000000000133e-01 1.204503540258782408e+02 1.817213469630567582e-02
1.400000000000000133e-01 1.232846739442065882e+02 1.761169742552621403e-02
1.400000000000000133e-01 1.261856883066019748e+02 1.712638968556186303e-02
1.400000000000000133e-01 1.291549665014883885e+02 1.666841905357044351e-02
1.400000000000000133e-01 1.321941148466028721e+02 1.625649226168309272e-02
1.400000000000000133e-01 1.353047774579807481e+02 1.589198470012977843e-02
1.400000000000000133e-01 1.384886371393873219e+02 1.560269848209407291e-02
1.400000000000000133e-01 1.417474162926804695e+02 1.531842226590182134e-02
1.400000000000000133e-01 1.450828778495940128e+02 1.525986338371015591e-02
1.400000000000000133e-01 1.484968262254465117e+02 1.548169956440766624e-02
1.400000000000000133e-01 1.519911082952933157e+02 1.485101851355384757e-02
1.400000000000000133e-01 1.555676143930472222e+02 1.379595709113793853e-02
1.400000000000000133e-01 1.592282793341092315e+02 1.269526983856678753e-02
1.400000000000000133e-01 1.629750834620643332e+02 1.153427911842916029e-02
1.400000000000000133e-01 1.668100537200059250e+02 1.100252556157526283e-02
1.400000000000000133e-01 1.707352647470690385e+02 1.090767617273356339e-02
1.400000000000000133e-01 1.747528400007682876e+02 1.081378635520278096e-02
1.400000000000000133e-01 1.788649529057435075e+02 1.074830467537262260e-02
1.400000000000000133e-01 1.830738280295367701e+02 1.070500627667367484e-02
1.400000000000000133e-01 1.873817422860383033e+02 1.068450276326190183e-02
1.400000000000000133e-01 1.917910261672488730e+02 1.066453848953079556e-02
1.400000000000000133e-01 1.963040650040270521e+02 1.065406113885998540e-02
1.400000000000000133e-01 2.009233002565045751e+02 1.065049027864567455e-02
1.400000000000000133e-01 2.056512308348651459e+02 1.065049082098604508e-02
1.400000000000000133e-01 2.104904144512019855e+02 1.066090232848450510e-02
1.400000000000000133e-01 2.154434690031882269e+02 1.066090282518416914e-02
1.400000000000000133e-01 2.205130739903045480e+02 1.069416728793339162e-02
1.400000000000000133e-01 2.257019719633919124e+02 1.069416774860611034e-02
1.400000000000000133e-01 2.310129700083157900e+02 1.069416818834683335e-02
1.400000000000000133e-01 2.364489412645407072e+02 1.073345390211821564e-02
1.400000000000000133e-01 2.420128264794381039e+02 1.073345430571803413e-02
1.400000000000000133e-01 2.477076355991711409e+02 1.077760309582119665e-02
1.400000000000000133e-01 2.535364493970111539e+02 1.077760346589800439e-02
1.400000000000000133e-01 2.595024211399737055e+02 1.077760381915786325e-02
1.400000000000000133e-01 2.656087782946686957e+02 1.082171200388429115e-02
1.400000000000000133e-01 2.718588242732940330e+02 1.082171232722132365e-02
1.400000000000000133e-01 2.782559402207126027e+02 1.086275936084995022e-02
1.400000000000000133e-01 2.848035868435802058e+02 1.086275965586505458e-02
1.400000000000000133e-01 2.915053062825175516e+02 1.086275993747337285e-02
1.400000000000000133e-01 2.983647240283340238e+02 1.090123515230038108e-02
1.400000000000000133e-01 3.053855508833415797e+02 1.090123540899098561e-02
1.400000000000000133e-01 3.125715849688235153e+02 1.093508879328974719e-02
1.400000000000000133e-01 3.199267137797384635e+02 1.093508902707334383e-02
1.400000000000000133e-01 3.274549162877728463e+02 1.096517064713578918e-02
1.400000000000000133e-01 3.351602650938841066e+02 1.096517086007894187e-02
1.400000000000000133e-01 3.430469286314919373e+02 1.096517106334451118e-02
1.400000000000000133e-01 3.511191734215130964e+02 1.099139552460775236e-02
1.400000000000000133e-01 3.593813663804625662e+02 1.099139570978226524e-02
1.400000000000000133e-01 3.678379771828634262e+02 1.101364647052468192e-02
1.400000000000000133e-01 3.764935806792467474e+02 1.101364663923813658e-02
1.400000000000000133e-01 3.853528593710527161e+02 1.101364680028389144e-02
1.400000000000000133e-01 3.944206059437656222e+02 1.103027451216888853e-02
1.400000000000000133e-01 4.037017258596553688e+02 1.103027465877274259e-02
1.400000000000000133e-01 4.132012400115334572e+02 1.104322862847727758e-02
1.400000000000000133e-01 4.229242874389498752e+02 1.104322876194561119e-02
1.400000000000000133e-01 4.328761281083056929e+02 1.104322888934799150e-02
1.400000000000000133e-01 4.430621457583877714e+02 1.105281550209418970e-02
1.400000000000000133e-01 4.534878508128581984e+02 1.105281561809631080e-02
1.400000000000000133e-01 4.641588833612777307e+02 1.105887969677703080e-02
1.400000000000000133e-01 4.750810162102798131e+02 1.105887980238732561e-02
1.400000000000000133e-01 4.862601580065353346e+02 1.105887990319769434e-02
1.400000000000000133e-01 4.977023564332108663e+02 1.106191186950214456e-02
1.400000000000000133e-01 5.094138014816380178e+02 1.106191196128786941e-02
1.400000000000000133e-01 5.214008287999683944e+02 1.106234689453786287e-02
1.400000000000000133e-01 5.336699231206307559e+02 1.106234697811238343e-02
1.400000000000000133e-01 5.462277217684342077e+02 1.106234705788846501e-02
1.400000000000000133e-01 5.590810182512223037e+02 1.106042269349036267e-02
1.400000000000000133e-01 5.722367659350220492e+02 1.106042276613621034e-02
1.400000000000000133e-01 5.857020818056666940e+02 1.105636281758064048e-02
1.400000000000000133e-01 5.994842503189408944e+02 1.105636288373708018e-02
1.400000000000000133e-01 6.135907273413175744e+02 1.105636294688668725e-02
1.400000000000000133e-01 6.280291441834252737e+02 1.105037284184375891e-02
1.400000000000000133e-01 6.428073117284319551e+02 1.105037289935625194e-02
1.400000000000000133e-01 6.579332246575681893e+02 1.104265763477947984e-02
1.400000000000000133e-01 6.734150657750820983e+02 1.104265768715926958e-02
1.400000000000000133e-01 6.892612104349694846e+02 1.104265773715835258e-02
1.400000000000000133e-01 7.054802310718645231e+02 1.103340126054076255e-02
1.400000000000000133e-01 7.220809018385464242e+02 1.103340130608071977e-02
1.400000000000000133e-01 7.390722033525775032e+02 1.102278386247350882e-02
1.400000000000000133e-01 7.564633275546290179e+02 1.102278390395343942e-02
1.400000000000000133e-01 7.742636826811269657e+02 1.102278394354809336e-02
1.400000000000000133e-01 7.924828983539169940e+02 1.101094361933125515e-02
1.400000000000000133e-01 8.111308307896872520e+02 1.101094365539681021e-02
1.400000000000000133e-01 8.302175681319744172e+02 1.099803181266143827e-02
1.400000000000000133e-01 8.497534359086438371e+02 1.099803184551274154e-02
1.400000000000000133e-01 8.697490026177833897e+02 1.099803187687092496e-02
1.400000000000000133e-01 8.902150854450383122e+02 1.098417873132697883e-02
1.400000000000000133e-01 9.111627561154896284e+02 1.098417875989134672e-02
1.400000000000000133e-01 9.326033468832199560e+02 1.096949433007115074e-02
1.400000000000000133e-01 9.545484566618337112e+02 1.096949435609083194e-02
1.400000000000000133e-01 9.770099572992256753e+02 1.096949438092787929e-02
1.400000000000000133e-01 1.000000000000000000e+03 1.095410692467770584e-02
1.400000000000000133e-01 1.000000000000000000e+03 1.095410692467770584e-02
1.400000000000000133e-01 1.097498765493055544e+03 1.093807685448219998e-02
1.400000000000000133e-01 1.204503540258781186e+03 1.090449107525504405e-02
1.400000000000000133e-01 1.321941148466028608e+03 1.086931188549886303e-02
1.400000000000000133e-01 1.450828778495938650e+03 1.085127282786266766e-02
1.400000000000000133e-01 1.592282793341090610e+03 1.081455480198404741e-02
1.400000000000000133e-01 1.747528400007682876e+03 1.079594813001141622e-02
1.400000000000000133e-01 1.917910261672486740e+03 1.075841934673609640e-02
1.400000000000000133e-01 2.104904144512019684e+03 1.072063739548647678e-02
1.400000000000000133e-01 2.310129700083158241e+03 1.070171111874504769e-02
1.400000000000000133e-01 2.535364493970108924e+03 1.066387569901771845e-02
1.400000000000000133e-01 2.782559402207123185e+03 1.064499949357439884e-02
1.400000000000000133e-01 3.053855508833412387e+03 1.060738742472866480e-02
1.400000000000000133e-01 3.351602650938840725e+03 1.056972949257018075e-02
1.400000000000000133e-01 3.678379771828630510e+03 1.055099363993239683e-02
1.400000000000000133e-01 4.037017258596553802e+03 1.051377850248652254e-02
1.400000000000000133e-01 4.430621457583877600e+03 1.047693350296832922e-02
1.400000000000000133e-01 4.862601580065348571e+03 1.045866786060908708e-02
1.400000000000000133e-01 5.336699231206307559e+03 1.042244302729847596e-02
1.400000000000000133e-01 5.857020818056661483e+03 1.040448972640609961e-02
1.400000000000000133e-01 6.428073117284318869e+03 1.036892262515801133e-02
1.400000000000000133e-01 7.054802310718638182e+03 1.033379064948935881e-02
1.400000000000000133e-01 7.742636826811270112e+03 1.031610646645762450e-02
1.400000000000000133e-01 8.497534359086437689e+03 1.028102005524810826e-02
1.400000000000000133e-01 9.326033468832189101e+03 1.026364798437547077e-02
1.400000000000000133e-01 1.023531021899026928e+04 1.022924344816979192e-02
1.400000000000000133e-01 1.123324032978026480e+04 1.019530419342924189e-02
1.400000000000000133e-01 1.232846739442065882e+04 1.017850463587741811e-02
1.400000000000000133e-01 1.353047774579807628e+04 1.014524273088429629e-02
1.400000000000000133e-01 1.484968262254463480e+04 1.012877245594854397e-02
1.400000000000000133e-01 1.629750834620643400e+04 1.009617383676549886e-02
1.400000000000000133e-01 1.788649529057435211e+04 1.006400848705008184e-02
1.400000000000000133e-01 1.963040650040268520e+04 1.004808325258529401e-02
1.400000000000000133e-01 2.154434690031882201e+04 1.001655342383511553e-02
1.400000000000000133e-01 2.364489412645407356e+04 1.000094083400679228e-02
1.400000000000000133e-01 2.595024211399731939e+04 9.970031624400415779e-03
1.400000000000000133e-01 2.848035868435799057e+04 9.939524930542906547e-03
1.400000000000000133e-01 3.125715849688235176e+04 9.924417735583413239e-03
1.400000000000000133e-01 3.430469286314912461e+04 9.894499836960477662e-03
1.400000000000000133e-01 3.764935806792470976e+04 9.864963835598766426e-03
1.400000000000000133e-01 4.132012400115334458e+04 9.850338179812857461e-03
1.400000000000000133e-01 4.534878508128582325e+04 9.821361487589707132e-03
1.400000000000000133e-01 4.977023564332113892e+04 9.807014731192147811e-03
1.400000000000000133e-01 5.462277217684336938e+04 9.778375238562019706e-03
1.400000000000000133e-01 5.994842503189409035e+04 9.749997470592302803e-03
1.400000000000000133e-01 6.579332246575682075e+04 9.735937189478679338e-03
1.400000000000000133e-01 7.220809018385456875e+04 9.708084976880495404e-03
1.400000000000000133e-01 7.924828983539169712e+04 9.694283638544654372e-03
1.400000000000000133e-01 8.697490026177834079e+04 9.666941204101582932e-03
1.400000000000000133e-01 9.545484566618327517e+04 9.639926280667314093e-03
1.400000000000000133e-01 1.047615752789664111e+05 9.626544405269230401e-03
1.400000000000000133e-01 1.149756995397735591e+05 9.600015111585053634e-03
1.400000000000000133e-01 1.261856883066018490e+05 9.586871626200074714e-03
1.400000000000000133e-01 1.384886371393871668e+05 9.560816605265391385e-03
1.400000000000000133e-01 1.519911082952933211e+05 9.535068207801799048e-03
1.400000000000000133e-01 1.668100537200059043e+05 9.522230060943510238e-03
1.400000000000000133e-01 1.830738280295369623e+05 9.496647328625885606e-03
1.400000000000000133e-01 2.009233002565045899e+05 9.483964936733740164e-03
1.400000000000000133e-01 2.205130739903045760e+05 9.458822918991709530e-03
1.400000000000000133e-01 2.420128264794383431e+05 9.433965878650238390e-03
1.400000000000000133e-01 2.656087782946684165e+05 9.421646847810220132e-03
1.400000000000000133e-01 2.915053062825175584e+05 9.397214283171874058e-03
1.400000000000000133e-01 3.199267137797384639e+05 9.373060895678507823e-03
1.400000000000000133e-01 3.511191734215127653e+05 9.361086637707656880e-03
1.400000000000000133e-01 3.853528593710527639e+05 9.337336367320727554e-03
1.400000000000000133e-01 4.229242874389499193e+05 9.325557478852648449e-03
1.400000000000000133e-01 4.641588833612772287e+05 9.302198780905466396e-03
1.400000000000000133e-01 5.094138014816375216e+05 9.279092945613038462e-03
1.400000000000000133e-01 5.590810182512222091e+05 9.267644191297531864e-03
1.400000000000000133e-01 6.135907273413175717e+05 9.244671597387845233e-03
1.400000000000000133e-01 6.734150657750827959e+05 9.233156768995304242e-03
1.400000000000000133e-01 7.390722033525775187e+05 9.210317588007464751e-03
1.400000000000000133e-01 8.111308307896872284e+05 9.187724802579278621e-03
1.400000000000000133e-01 8.902150854450393235e+05 9.176516453016200087e-03
1.400000000000000133e-01 9.770099572992246831e+05 9.154285902651401394e-03
1.400000000000000133e-01 1.072267222010323079e+06 9.143256211413521017e-03
1.400000000000000133e-01 1.176811952434999170e+06 9.121375767709329410e-03
1.400000000000000133e-01 1.291549665014882805e+06 9.099724438806456456e-03
1.400000000000000133e-01 1.417474162926804740e+06 9.088981991173502098e-03
1.400000000000000133e-01 1.555676143930472201e+06 9.067669102457608793e-03
1.400000000000000133e-01 1.707352647470688680e+06 9.057096698716621611e-03
1.400000000000000133e-01 1.873817422860383056e+06 9.036110519539109626e-03
1.400000000000000133e-01 2.056512308348651510e+06 9.015337723893923974e-03
1.400000000000000133e-01 2.257019719633921515e+06 9.005034153730261462e-03
1.400000000000000133e-01 2.477076355991709046e+06 8.984575757416448857e-03
1.400000000000000133e-01 2.718588242732940242e+06 8.974426805441578642e-03
1.400000000000000133e-01 2.983647240283340216e+06 8.954279741844334978e-03
1.400000000000000133e-01 3.274549162877731491e+06 8.934337007243657591e-03
1.400000000000000133e-01 3.593813663804625627e+06 8.924435702233104659e-03
1.400000000000000133e-01 3.944206059437655844e+06 8.904782402555846271e-03
1.400000000000000133e-01 4.328761281083061360e+06 8.885323791263957660e-03
1.400000000000000133e-01 4.750810162102793343e+06 8.875670276367928976e-03
1.400000000000000133e-01 5.214008287999684922e+06 8.856492042046306204e-03
1.400000000000000133e-01 5.722367659350220114e+06 8.846978258379828083e-03
1.400000000000000133e-01 6.280291441834246740e+06 8.828078114027677545e-03
1.400000000000000133e-01 6.892612104349695146e+06 8.809359693261483923e-03
1.400000000000000133e-01 7.564633275546290912e+06 8.800073127474774062e-03
1.400000000000000133e-01 8.302175681319751777e+06 8.781623988254005225e-03
1.400000000000000133e-01 9.111627561154887080e+06 8.772466401493169905e-03
1.400000000000000133e-01 1.000000000000000000e+07 8.754273673126098179e-03
2.000000000000000111e-01 1.000000000000000000e+02 2.458875839724760856e-02
2.000000000000000111e-01 1.023531021899025859e+02 2.369291501666534114e-02
2.000000000000000111e-01 1.047615752789664043e+02 2.291601565615530162e-02
2.000000000000000111e-01 1.072267222010323167e+02 2.201864401402915672e-02
2.000000000000000111e-01 1.097498765493055686e+02 2.113381341204929181e-02
2.000000000000000111e-01 1.123324032978026565e+02 2.028909246280907047e-02
2.000000000000000111e-01 1.149756995397735579e+02 1.950395329928704402e-02
2.000000000000000111e-01 1.176811952434997863e+02 1.879946810859206910e-02
2.000000000000000111e-01 1.204503540258782408e+02 1.817202518486408722e-02
2.000000000000000111e-01 1.232846739442065882e+02 1.761160229110476927e-02
2.000000000000000111e-01 1.261856883066019748e+02 1.712630425181144514e-02
2.000000000000000111e-01 1.291549665014883885e+02 1.666835067560913999e-02
2.000000000000000111e-01 1.321941148466028721e+02 1.625643017268362661e-02
2.000000000000000111e-01 1.353047774579807481e+02 1.589194350514314125e-02
2.000000000000000111e-01 1.384886371393873219e+02 1.560263570779561564e-02
2.000000000000000111e-01 1.417474162926804695e+02 1.531836383424300084e-02
2.000000000000000111e-01 1.450828778495940128e+02 1.525980002577182089e-02
2.000000000000000111e-01 1.484968262254465117e+02 1.548162699022868731e-02
2.000000000000000111e-01 1.519911082952933157e+02 1.485095608180325537e-02
2.000000000000000111e-01 1.555676143930472222e+02 1.379590936847603297e-02
2.000000000000000111e-01 1.592282793341092315e+02 1.269523575259815830e-02
2.000000000000000111e-01 1.629750834620643332e+02 1.153425525386952977e-02
2.000000000000000111e-01 1.668100537200059250e+02 1.100250851744466116e-02
2.000000000000000111e-01 1.707352647470690385e+02 1.090766087167824999e-02
2.000000000000000111e-01 1.747528400007682876e+02 1.081377219182247211e-02
2.000000000000000111e-01 1.788649529057435075e+02 1.074829093140557829e-02
2.000000000000000111e-01 1.830738280295367701e+02 1.070499242012689332e-02
2.000000000000000111e-01 1.873817422860383033e+02 1.068448870669829083e-02
2.000000000000000111e-01 1.917910261672488730e+02 1.066452485206233029e-02
2.000000000000000111e-01 1.963040650040270521e+02 1.065404809736001171e-02
2.000000000000000111e-01 2.009233002565045751e+02 1.065047786241374826e-02
2.000000000000000111e-01 2.056512308348651459e+02 1.065047896871758847e-02
2.000000000000000111e-01 2.104904144512019855e+02 1.066089095666659936e-02
2.000000000000000111e-01 2.154434690031882269e+02 1.066089196994860107e-02
2.000000000000000111e-01 2.205130739903045480e+02 1.069415674061550796e-02
2.000000000000000111e-01 2.257019719633919124e+02 1.069415768045621322e-02
2.000000000000000111e-01 2.310129700083157900e+02 1.069415857760587334e-02
2.000000000000000111e-01 2.364489412645407072e+02 1.073344466122558814e-02
2.000000000000000111e-01 2.420128264794381039e+02 1.073344548467672702e-02
2.000000000000000111e-01 2.477076355991711409e+02 1.077759462231518695e-02
2.000000000000000111e-01 2.535364493970111539e+02 1.077759537739754296e-02
2.000000000000000111e-01 2.595024211399737055e+02 1.077759609817522009e-02
2.000000000000000111e-01 2.656087782946686957e+02 1.082170460040556871e-02
2.000000000000000111e-01 2.718588242732940330e+02 1.082170526014880445e-02
2.000000000000000111e-01 2.782559402207126027e+02 1.086275260577464034e-02
2.000000000000000111e-01 2.848035868435802058e+02 1.086275320774370175e-02
2.000000000000000111e-01 2.915053062825175516e+02 1.086275378236104330e-02
2.000000000000000111e-01 2.983647240283340238e+02 1.090122927467087471e-02
2.000000000000000111e-01 3.053855508833415797e+02 1.090122979845418658e-02
2.000000000000000111e-01 3.125715849688235153e+02 1.093508344013147983e-02
